name,ratings,date,comment,search,keyword
 이용우 ,4,1년 전,천안 근교에서 갈 만한 수지입니다 다양한 화해 사도 경험할 수 있어 좋았습니다 주말엔 주차가 조금 불편합니다,대청댐물문화관,daecheong_lake
 김정아 ,5,1년 전,자전거로 오르기엔 너무너무 힘들었어요,대청댐물문화관,daecheong_lake
 도체비 ,3,1년 전,주변 경관 좋아 요물의 흐름을 막아서 자연 생태계가 어찌 될지 염려가 되기는 합니다,대청댐물문화관,daecheong_lake
 gi sam Kim ,5,1년 전,가슴이 뻥 뚫리는 느낌,대청댐물문화관,daecheong_lake
 백패커기리랑 ,5,1년 전,가슴 시한 뷰가 정말 멋지네요,대청댐물문화관,daecheong_lake
 SAM OH ,4,1년 전,자전거 라이딩하면 꼭 가게 되는 곳 금강 코스의 시발점 사람도 많이 없고 편안한 곳,대청댐물문화관,daecheong_lake
 허희자 ,4,1년 전,숲속이 어우러져 기가 맑고 산책하기도 좋고 대청댐 광장이 넓고 깨끗하고 쉼터도 많아 좋았다,대청댐물문화관,daecheong_lake
 됴뚜뚜 ,5,1년 전,좋아요,대청댐물문화관,daecheong_lake
 임정현 ,5,1년 전,물화 관 여태님이 너무 친절하심,대청댐물문화관,daecheong_lake
 Taehwan Cha ,4,1년 전,댐 구경도 할 수 있고 주변 경관도 좋아요,대청댐물문화관,daecheong_lake
 فارس الذيــنـات ,5,1년 전,대박,대청댐물문화관,daecheong_lake
 로드초보 ,5,1년 전,금강종주 중에,대청댐물문화관,daecheong_lake
 이민영 ,4,1년 전,한적하게 산책하기 좋아요,대청댐물문화관,daecheong_lake
 문성훈 ,4,1년 전,경치가 좋고 가족 나들이에 최고예요,대청댐물문화관,daecheong_lake
 지은주 ,5,1년 전,산책하기 딱 좋아요,대청댐물문화관,daecheong_lake
 오늘까지초보 ,3,1년 전,금강 자전거길의 시작 지점,대청댐물문화관,daecheong_lake
 이호준 ,5,1년 전,관람료 무료이며 대청댐 자전거길 인증 센테가 바로 앞에 있습니다,대청댐물문화관,daecheong_lake
 MyoungHwan Choi ,4,1년 전,편안하고 붐비지 않음,대청댐물문화관,daecheong_lake
 박동혁 ,5,1년 전,알차요,대청댐물문화관,daecheong_lake
 J2H ,4,1년 전,금강종주의 마지막 목적지 지친 상태에서 마지막 업힐은 힘들었지만 풍경이 좋아서 피로도 풀리는 것 같아요,대청댐물문화관,daecheong_lake
 gugie nugraha ,5,1년 전,대청댐에서 멋진 배를 타고 멋지고 멋진 투어,대청댐물문화관,daecheong_lake
 정건 ,3,1년 전,신탄진의 랜드마크라고 할 수 있다 자전거 타고 자주 간다,대청댐물문화관,daecheong_lake
 Lee Jboss (agritsa) ,3,1년 전,물 뜨러 가는데 고장 난 지주,대청댐물문화관,daecheong_lake
 강하영 ,4,1년 전,괜찮았습니다 무슨 아쿠아리움 마냥 상어도 있고 멋젔어 아 근데 상어가 좀 좁은데 갇혀 있다 보니 정신병 걸린 거 같은데 불쌍하긴 했어요,대청댐물문화관,daecheong_lake
 Ingus Hwang ,5,1년 전,금강 자전거길 시작이지만 오천 자전거길 종점으로 다녀왔습니다 막판 경사가 너무 힘들어요,대청댐물문화관,daecheong_lake
 정혜숙 ,5,1년 전,물고기 좋아하는 친구가 좋아해요 대전 최고의 드라이브 코스 종착지예요,대청댐물문화관,daecheong_lake
 김희영 ,5,1년 전,경관이 심하게 트여 있어서 좋은 추억으로 남을 만한 장소입니다,대청댐물문화관,daecheong_lake
 신경재 ,5,1년 전,라이딩 코스로 최고입니다,대청댐물문화관,daecheong_lake
 김권태 ,4,1년 전,산책짱,대청댐물문화관,daecheong_lake
 복어유튜브툰 ,4,1년 전,주차장에서 올라가는 게 단이 가파르고 햇빛 차단 지붕이 없어 무덥습니다,대청댐물문화관,daecheong_lake
 이상석 ,4,1년 전,엄청 시 함 발전소라 그런지 에어컨도 빠방,대청댐물문화관,daecheong_lake
 Demian k ,4,1년 전,토종 물고기 노니는 수족관이 있어 좋았습니다 너덧 자 정도 되는 수족관이 겨우 개던데 좀 더 늘려주시길,대청댐물문화관,daecheong_lake
 HongSoon Im. (임홍순) ,5,1년 전,한적하고 자전거 둘레길과 시한 대청호를 직접 느끼기 좋은 곳입니다 댐 위에까지 가볼 수 있고 대청댐에 대한 설명과 발전 방식 등을 잘 이해할 수 있는 간입니다 층에 자전거 국토종주 인증 메달을 판매합니다 무료였다가 년부터 유료 판매로 전환되었다고 합니다,대청댐물문화관,daecheong_lake
 김영석 ,4,1년 전,금강종주 첫째인 대청댐 건물들이 산꼭대기에 있어서 자전거로 올라가기엔 너무나 힘들지만 경치는 좋다,대청댐물문화관,daecheong_lake
 모든집수리 ,5,1년 전,대청댐에 위치한 물 박물관 대청댐에 리 등 수력발전 등에 알 수 있음,대청댐물문화관,daecheong_lake
 윤기웅 ,3,1년 전,스트라 바를 키면 자전거 타는 사람들이 쉬는 곳으로 유명한 곳입니다 대청댐까지 가는 사람들에게는 성지 같은 곳으로 보입니다 문화관 가기 전에 마지막 업힐은 끔찍할 정도의 경사이지만 성취감이 있는 곳입니다 대전 유성에서부터 간다고 하면 맹꽁이 서식지 부근에 자전거 스팀세차해주는 사람이 간혹 있을 수 있고 맹꽁이 서식지에서 대청댐 사이에 대청점에서도 자전거 스팀세차를 하는 숍이 있어서 추천드립니다,대청댐물문화관,daecheong_lake
 Sophia Bona Lee ,5,1년 전,덥긴 하지만 너무 좋아요,대청댐물문화관,daecheong_lake
 안솔희 ,5,1년 전,드라이브로써는 굳굳,대청댐물문화관,daecheong_lake
 김제영 ,5,1년 전,풍경 굿입니다,대청댐물문화관,daecheong_lake
 하헌이 ,5,1년 전,자전거 타기 좋은 코스,대청댐물문화관,daecheong_lake
 Q. G. ,5,1년 전,긴장을 풀거나 산책을 하거나 멋진 커피를 마시고 싶은 곳,대청댐물문화관,daecheong_lake
 그러게요 ,4,1년 전,깨끗하게 상세한 볼거리 있음,대청댐물문화관,daecheong_lake
 이은미 ,5,1년 전,시한 조망,대청댐물문화관,daecheong_lake
 전용복 ,5,1년 전,힐링의 장소로 적극 추천합니다,대청댐물문화관,daecheong_lake
 황선석 ,4,1년 전,조용하고 경기가 아주 끝내 줘요,대청댐물문화관,daecheong_lake
 백JH ,4,1년 전,좋습니다,대청댐물문화관,daecheong_lake
 수고 하셔습니다장동필 ,3,1년 전,기 좋아요,대청댐물문화관,daecheong_lake
 triet kim ,3,1년 전,잠시 휴식,대청댐물문화관,daecheong_lake
 Maker Load (LoadMaker) ,4,1년 전,자전거 타고 대청댐 갈 때의 목적지가 이곳 도심을 살짝 벗어나서 힘을 빼고 자연에 가까워 짐이 느껴지는 곳,대청댐물문화관,daecheong_lake
 정재광 ,2,1년 전,그다지 볼 게 없음,대청댐물문화관,daecheong_lake
 김은정 ,5,1년 전,좋아요를,대청댐물문화관,daecheong_lake
 황인선 ,5,1년 전,체계적인 영상으로 이해도가 좋았음,대청댐물문화관,daecheong_lake
 유지인 ,4,1년 전,그냥 뭐 드라이브하기 좋음,대청댐물문화관,daecheong_lake
 홍성훈 ,5,1년 전,주변 경관은 좋은데 그늘이 없는 게 아쉽네요,대청댐물문화관,daecheong_lake
 DONG HOO KIM ,5,1년 전,기 좋고 볼 것도 많아요,대청댐물문화관,daecheong_lake
 안수환 ,5,1년 전,기 좋고 물 좋고 날씨도 받쳐주고 산책과 드라이브하기 안성맞춤인 곳이다,대청댐물문화관,daecheong_lake
 이봉준 ,5,1년 전,자전거 타기 너무 좋은 날씨,대청댐물문화관,daecheong_lake
 이재걸 ,4,1년 전,싫은 이유 없음,대청댐물문화관,daecheong_lake
 김연주 ,4,1년 전,대청호를 둘러보고 싶을 때 옥천을 통해서도 갈 수 있겠지만 보통 우리는 신탄진을 통해서 대청댐을 가 서로 하스 잔디밭이나 대청호 덱을 따라 걷기도 하고 대청댐 문화관으로 올라가서 벤치에 앉아 대청호를 내려다보고 대청댐을 보며 다리를 건너갔다 오거나 아래 호수 주변을 따라 걷는 짧은 코스를 애용합니다 계속 위로 따라서 차를 타고 가면의 마을까지 가는 드라이브 코스도 참 좋은데 특히 봄 벚꽃만 발할 때 가을 단풍이 짙게 졌을 때가 가장 좋습니다 청남대에서 국화축를 할 때도 이 코스를 따라가 서 버스를 이용해 둘러보고 나왔는데 주말엔 하도 사람이 많아서 일찍 갔다 와야 합니다,대청댐물문화관,daecheong_lake
 김국태 ,5,2년 전,물에 관하여 다시 한 소중함을 알게 되는 장소,대청댐물문화관,daecheong_lake
 박영봉 ,1,2년 전,대청댐 라이딩 중입니다,대청댐물문화관,daecheong_lake
 임성환 ,4,2년 전,가족들과 한쯤 가볼 만해요,대청댐물문화관,daecheong_lake
 정동기 ,4,2년 전,잠시 자전거 타고 지나는데 댐 올라가는 오르막길에서 죽는 줄,대청댐물문화관,daecheong_lake
 김k ,3,2년 전,가격이 비싸요,대청댐물문화관,daecheong_lake
 임태영 ,4,2년 전,벚꽃은 지고 초록의 월의 싱그러움이 대청호수와 어우리 지는 쉼터랍니다,대청댐물문화관,daecheong_lake
 최준복 ,5,2년 전,산책하기 좋은 곳입니다,대청댐물문화관,daecheong_lake
 전복수 ,4,2년 전,건 찬유,대청댐물문화관,daecheong_lake
 김기태 ,4,2년 전,자전 거금 광종 주의 종착지점이 다 대청댐의 전시 관할을 한다,대청댐물문화관,daecheong_lake
 김kim윤영 younyoung ,5,2년 전,근처 작은 숲을 산책하는 코스도 좋고 호수 따라 걷는 길도 멋져요 마땅한 식당은 없지만 편의점이 있어서 커피나 간단한 요기는 할 수 있어요 애들이 나 노인을 동반한 가족 나들이로 도 너무 좋고 연인이나 커플이 데이트하기에도 더없이 좋은 곳입니다 자전거를 타시는 분들도 안전하게 자전거 타 실 수 있을 것 같아 요 너무 햇살이 뜨거울 땐 나무 아래서 휴식을 취할 수도 있고 늦은 오후엔 시한 물바람을 맞으며 경치를 즐기는 것도 운치 있어요,대청댐물문화관,daecheong_lake
 퓨리TV ,5,2년 전,좋아요,대청댐물문화관,daecheong_lake
 Jaecheol Lee ,2,2년 전,안에는 별로 볼 것이 없어요,대청댐물문화관,daecheong_lake
 허허바다 ,4,2년 전,적절하게 조성된 시설과 대청댐 조망하기 좋은 전망 대 두루 좋아요 옥의 티라면 벤치에 앉으면 안전 펜스 때에 시야가 가리네요,대청댐물문화관,daecheong_lake
 Rami H ,4,2년 전,호수 보고 싶다면 나쁘지 않은 곧 자전거를 타고 간다면 정말 좋은 곳,대청댐물문화관,daecheong_lake
 김상천 ,5,2년 전,자전거 타고 왔는데 기가 깔끔해서 좋았습니다,대청댐물문화관,daecheong_lake
 VOAS닥터.라이트 ,4,2년 전,산책하기 좋죠,대청댐물문화관,daecheong_lake
 박미란 ,4,2년 전,재밌습니다,대청댐물문화관,daecheong_lake
 즐겨찾기 ,5,2년 전,벚꽃길 좋아요,대청댐물문화관,daecheong_lake
 전계진 ,5,2년 전,물을 간직했으면 좋겠다 금강은 건천이다,대청댐물문화관,daecheong_lake
 하하하 ,2,2년 전,볼 거 없음,대청댐물문화관,daecheong_lake
 JAEHO An ,5,2년 전,자연경관이 아주 훌륭한 곳입니다,대청댐물문화관,daecheong_lake
 성수경 ,5,2년 전,아이들이 가면 물의 사를 재울듯싶네요,대청댐물문화관,daecheong_lake
 chun지인 ,4,2년 전,대청댐 관련 수자 사사를 볼 수 있음,대청댐물문화관,daecheong_lake
 김혁중 ,5,2년 전,너무 좋습니다,대청댐물문화관,daecheong_lake
 ACD ,5,2년 전,매우 따뜻한 코이 세이브,대청댐물문화관,daecheong_lake
 지름동자 ,3,2년 전,그냥 기념관입니다,대청댐물문화관,daecheong_lake
 조켈빈 ,4,2년 전,대청댐의 먹사와 물화에 대해 배울 수 있는 곳,대청댐물문화관,daecheong_lake
 정상훈 ,4,2년 전,전망대와 사진전이 좋았다,대청댐물문화관,daecheong_lake
 박일남 ,5,2년 전,경관이 너무 좋아요,대청댐물문화관,daecheong_lake
 K직장인 ,4,2년 전,답답할 때 가면 속이 뚫려요,대청댐물문화관,daecheong_lake
 권병영 ,5,2년 전,그냥 쉬기,대청댐물문화관,daecheong_lake
 u j ,4,2년 전,벚꽃 보고 왔어요,대청댐물문화관,daecheong_lake
 jong hwan na (나펭수) ,5,2년 전,대청댐 건설 전 희황호동 마을 사람들의 이야기를 자세히 볼 수 있습니다,대청댐물문화관,daecheong_lake
 90 myway ,5,2년 전,별 볼 것은 없음,대청댐물문화관,daecheong_lake
 HA Kim ,3,2년 전,사중이라 들어가지 못함 가벼운 산책으로 구경하기 좋음,대청댐물문화관,daecheong_lake
 cloud strife ,5,2년 전,매 갔지 만을 닫아 관람을 못했던 장소가 문화관이었다니 오늘 첨 알았어요 재청 댐 미니어처부터 대청호가 만들어지기 전 마을까지 아주 생생한 정보 잘 보고 왔습니다 유익했어요,대청댐물문화관,daecheong_lake
 김정우 ,4,2년 전,청정 자연환경을 체험할 수 있는 가족 또는 연인들의 산책 장소 작은 소연을 감상할 수 있고 넓은 운동장과 주차 간이 확보됨 청남대와 근접하여 주변 관광과 먹거리 관광도 함께 가능한 장소,대청댐물문화관,daecheong_lake
 이영관 ,5,2년 전,아이들이 체험하면 좋은 곳,대청댐물문화관,daecheong_lake
 참나리 ,4,2년 전,주일 평균적으로 보면 몇 사이클 타고 가는 곳으로 추천합니다 사이클 전용 로드 있어서 요 좋아요,대청댐물문화관,daecheong_lake
 CHOONG SIK PARK ,3,2년 전,좀 빈약함,대청댐물문화관,daecheong_lake
 새여울메아리 ,4,2년 전,댐 사배 울 장소 매우 좋아요,대청댐물문화관,daecheong_lake
 hong jin kim ,3,2년 전,산책하기 좋은 곳 애완견 놀이터 겸용,대청댐물문화관,daecheong_lake
 윤성규 ,5,2년 전,참 좋은데 말이죠,대청댐물문화관,daecheong_lake
 김응순 ,3,2년 전,산책코스로 좋은 곳,대청댐물문화관,daecheong_lake
 wes ty ,4,2년 전,대전에 데이트 코스 중 하나시 이전에 가야 다 볼 수 있다,대청댐물문화관,daecheong_lake
 성흥모 ,3,2년 전,흥미로운 것은 없습니다,대청댐물문화관,daecheong_lake
 김성진 ,4,2년 전,아이들과 잠깐 들리기에 좋아요,대청댐물문화관,daecheong_lake
 힝군TV ,4,2년 전,나쁘지 않아,대청댐물문화관,daecheong_lake
 황용하 ,4,2년 전,깔끔함,대청댐물문화관,daecheong_lake
 Ksung Choi ,5,2년 전,자주자주 우리 부부가 찾는 곳이 다 빼어난 주변의 경관과 쾌적한 환경 속에 위치해 있는 대청댐 문화관은 남녀노소 불하고 물에 대한 인식을 자세히 알 수 있는 교육장이라 할 수 있겠다,대청댐물문화관,daecheong_lake
 유현모 ,1,2년 전,화장실 있음 급수대,대청댐물문화관,daecheong_lake
 쿠키코코 ,3,2년 전,경치가 좋아요,대청댐물문화관,daecheong_lake
 고용운 ,3,2년 전,평일 기준 오후 시까지만 댐 위를 개방함 참조하길,대청댐물문화관,daecheong_lake
 이재용 ,5,2년 전,어린이들 교육 프로그램으로 훌륭한 장소,대청댐물문화관,daecheong_lake
 김호빈 ,4,2년 전,대전 산다면 한쯤은 가보는 게 좋지요,대청댐물문화관,daecheong_lake
 김동환 (오동나무) ,5,2년 전,대청호와 휴게소 길냥이,대청댐물문화관,daecheong_lake
 jong kuk Kim ,4,2년 전,대전에서 가깝게 드라이브 겸 산책하기 아주 좋은 곳이며 대청댐 의사와 물에 소중함도 알려주는 화관이다,대청댐물문화관,daecheong_lake
 evergreen man lee ,3,2년 전,금강종 주 자전거 라이딩 시작합니다,대청댐물문화관,daecheong_lake
 정하운 ,5,2년 전,대청호 문화관,대청댐물문화관,daecheong_lake
 정재홍 ,5,2년 전,기 좋고 경치 좋고 좋아요,대청댐물문화관,daecheong_lake
 신경구 ,5,2년 전,대청호가 보이는 아름다운 풍경 속에서 물에 관한 다양한 정보를 볼 수 있는 곳입니다,대청댐물문화관,daecheong_lake
 金鍾斗（號:晛彬） ,4,2년 전,물은 소중한 것 없어서는 안돼 것이 물,대청댐물문화관,daecheong_lake
 신동민 ,5,2년 전,자전거,대청댐물문화관,daecheong_lake
 MIN JEONG GU ,5,2년 전,해돋이 봤는데 너무 이뻐요,대청댐물문화관,daecheong_lake
 유창완 ,3,2년 전,년 만에 다시 가보네요,대청댐물문화관,daecheong_lake
 Ryan Yoo ,3,2년 전,해돋이 보러 갔는데 이렇게 해가 늦게 뜨는 곳은 첨임 시분이 넘어서 해가 보이기 시작했고 덕분에 달구경 실컷 함,대청댐물문화관,daecheong_lake
 모나리자 ,3,2년 전,미흡하네요,대청댐물문화관,daecheong_lake
 SAJID IQBAL ,4,2년 전,망하기 좋은 곳,대청댐물문화관,daecheong_lake
 프링글쎄? ,4,2년 전,대청호가 한눈에 보입니다 금강종주의 시작점이자 종점,대청댐물문화관,daecheong_lake
 Shagufta Alee ,4,2년 전,좋은 장소 날씨는 추웠습니다 그래서 붐비지는 않았지만 사적인 장소를 방하는 것이 좋습니다 봄에 다시 와서 나무와 물의 자연의 아름다움을 볼 것입니다,대청댐물문화관,daecheong_lake
 이콩 ,4,2년 전,아이들과 한 정도는 가볼 만합니다 크게 볼 건 없지만 물이 있는 곳이라 정신적으로 좋네요 물 박물관 내부도 나쁘지 않아 요새 아이 있는 집에 추천,대청댐물문화관,daecheong_lake
 안상현 (상도리) ,5,2년 전,자전거길 추천,대청댐물문화관,daecheong_lake
 JAEHYUN AHN ,3,2년 전,볼만한 뷰,대청댐물문화관,daecheong_lake
 LJ ,4,2년 전,대청댐 드라이브하면 들러볼 만한 박물관,대청댐물문화관,daecheong_lake
 Thai Son ,5,2년 전,호수는 매우 아름답고 매우 넓습니다,대청댐물문화관,daecheong_lake
 Young Gil Kim ,5,2년 전,가을 어느 오후 아주 좋았습니다,대청댐물문화관,daecheong_lake
 Kanung Joonlapan ,5,2년 전,너무 아름다워,대청댐물문화관,daecheong_lake
 최다니엘 ,2,2년 전,리모델링할 때,대청댐물문화관,daecheong_lake
 yongzoo Kim ,3,2년 전,대청댐을 끼고서 굽이진 길을 올라가다 보면 대청댐 휴게소가 있고 휴게소 옆에 휴식 간이 있다 드라이브 코스로 괜찮아 보이고 잠시 쉬어가는 장소로도 괜찮아 보인다 화장실이 군데군데 있어서 사용하기 편하고 편의점도 있어서 음료나 간단한 간식을 구입할 수 있다,대청댐물문화관,daecheong_lake
 정영은 (별해) ,5,2년 전,전시회 보고 가을을 느낄 수 있는 곳,대청댐물문화관,daecheong_lake
 김영운 ,4,2년 전,가을 단풍이 너무 아름다워요,대청댐물문화관,daecheong_lake
 이두희 (Re_doo) ,5,2년 전,데이트 코스굳,대청댐물문화관,daecheong_lake
 이세철 ,3,2년 전,밤에는 조용하고 좋아요,대청댐물문화관,daecheong_lake
 Yoseop Ju ,5,2년 전,대청댐 전경을 한 뉸 에 볼 수 있어 매우 좋습니다 주변에 나무와 산책길도 있어 힐링에 최고입니다,대청댐물문화관,daecheong_lake
 서경식 ,5,2년 전,경치 좋다,대청댐물문화관,daecheong_lake
 김세진 ,4,2년 전,주말 나들이 코스,대청댐물문화관,daecheong_lake
 내가누굴까 ,5,2년 전,물에 대해 알 수 있다,대청댐물문화관,daecheong_lake
 장경수 ,4,2년 전,나들이하기 좋은 곳,대청댐물문화관,daecheong_lake
 세종남 (세종남) ,5,2년 전,드라이브하기 좋아요,대청댐물문화관,daecheong_lake
 박명수 ,3,2년 전,버스로 전근성이 약간 어렵다,대청댐물문화관,daecheong_lake
 이대형 ,3,2년 전,여긴 년째 변화가 없음,대청댐물문화관,daecheong_lake
 WY Han ,5,2년 전,대청댐과 수자에 대한 좋은 교육정보와 자료들이 잘 전시되어 있고 전망대에서는 멋진 주변 풍경을 감상할 수 있어서 가족들과 함께 나들이하며 휴식하기에 좋은 장소입니다,대청댐물문화관,daecheong_lake
 용자가리 (가리용자) ,1,2년 전,좋아 요물,대청댐물문화관,daecheong_lake
 chulhun lee ,5,2년 전,대청댐 관련 소식을 볼 수 있어요 전망대에서 풍경이 좋아요,대청댐물문화관,daecheong_lake
 Jacob Asante ,5,2년 전,사적인 건물과 유물,대청댐물문화관,daecheong_lake
 이갑중 ,5,2년 전,물 박물관 및 발전소 견학,대청댐물문화관,daecheong_lake
 최희간 ,4,2년 전,경치가 너무 좋아요,대청댐물문화관,daecheong_lake
 a효디 ,5,2년 전,경치가 좋아 드라이브 및 산책하기 좋은 곳,대청댐물문화관,daecheong_lake
 전병혁 ,5,2년 전,사랑하는 딸과의 데이트,대청댐물문화관,daecheong_lake
 손대원 ,4,2년 전,좋아요,대청댐물문화관,daecheong_lake
 이승열 ,5,2년 전,환상적이에 요 근처에 캐러밴 캠핑장도 있으니 더 좋습니다,대청댐물문화관,daecheong_lake
 김중원 ,4,2년 전,더울 때 가서 덥긴 했지만 괜찮았음,대청댐물문화관,daecheong_lake
 주영선 ,4,2년 전,물에 대해 잘 배울 수 있고 대청호가 생기기 전 수몰지 마을을 사진으로 볼 수 있습니다,대청댐물문화관,daecheong_lake
 백천수 ,4,2년 전,애들이며 뉴 볼트만 할지도,대청댐물문화관,daecheong_lake
 Gun Lee ,4,2년 전,발전과 홍보가 더 필요해요,대청댐물문화관,daecheong_lake
 함광훈 ,5,2년 전,추천,대청댐물문화관,daecheong_lake
 남성이재곤 ,5,2년 전,청정 지물과 산기가 좋아요,대청댐물문화관,daecheong_lake
 김선형 ,5,2년 전,아이들과 둘러보기 좋아요,대청댐물문화관,daecheong_lake
 충헌 ,5,2년 전,저기 동그라미 벌집 있으니 조심하세요,대청댐물문화관,daecheong_lake
 뼈 때려맞추는의사 (쎄드) ,4,2년 전,넓고 경치 좋음,대청댐물문화관,daecheong_lake
 Daniel McCracken ,3,2년 전,그 차갑고 멋진 스냅샷 하지만 크지는 않습니다,대청댐물문화관,daecheong_lake
 김동하 ,5,2년 전,라이딩으로 좋은,대청댐물문화관,daecheong_lake
 낙타 ,4,2년 전,대전에 간다면 드라이브 갈 만한 곳입니다,대청댐물문화관,daecheong_lake
 게임가버렸 ,5,2년 전,볼 것도 많습니다,대청댐물문화관,daecheong_lake
 최찬철 ,5,2년 전,경치가 좋습니다,대청댐물문화관,daecheong_lake
 SealTare ,5,2년 전,가좌아,대청댐물문화관,daecheong_lake
 young jeon ,4,2년 전,시한 대청호,대청댐물문화관,daecheong_lake
 Jay Choi ,3,2년 전,갈만합니다,대청댐물문화관,daecheong_lake
 JS C. ,3,2년 전,작지만 한쯤은 가볼 만한 장소,대청댐물문화관,daecheong_lake
 Chang Woo Choi ,3,2년 전,볼 것 별로 없어요,대청댐물문화관,daecheong_lake
 슬기이 ,5,2년 전,대청댐까지 오는 게 목표였는 데 직접 와보니 완전 대박 중간에 안 갈려고 포기할 뻔했는데 오길 잘함이 리로 이쁘고 안에 볼 것도 많고 잘 쉬다가 다시 라이딩하고 집으로 자전거 타는 사람들 여기 와서 쉬는 거 추천드림 물에 대해서도 알게 됐음,대청댐물문화관,daecheong_lake
 JPH 2 ,5,2년 전,위대한,대청댐물문화관,daecheong_lake
 양동원 ,5,2년 전,대청댐 가면 들러보세요 무료인데 생각보다 볼 게 많습니다,대청댐물문화관,daecheong_lake
 이대근 ,4,3년 전,대청댐을 한눈에 볼 수 있는 곳 아이들과 가면 좋을 거 같아요,대청댐물문화관,daecheong_lake
 JE Kim ,4,3년 전,위치가 너무 애매합니다 주차 간 이동 떨어진 곳에 있습니다,대청댐물문화관,daecheong_lake
 Abul Khair Mohammad Ibrahim ,4,3년 전,한국의 수도 개발을 보여주는 훌륭한 박물관입니다,대청댐물문화관,daecheong_lake
 이민섭 ,3,3년 전,거리가 가깝고 댐에 있기 때이다,대청댐물문화관,daecheong_lake
