name,ratings,date,comment,search,keyword
 Jincheul Jang ,4,3년 전,아름다움,엑스포음악분수,expo_science_park
 sin - ,5,3년 전,도심 속에서 좋은 전망을,엑스포음악분수,expo_science_park
 김성완 ,5,3년 전,물과 불의 조화,엑스포음악분수,expo_science_park
 주영선 ,4,3년 전,주말이면 음악분수 음악원과 함께 즐길 수 있다,엑스포음악분수,expo_science_park
 원영걸 ,5,3년 전,좋은,엑스포음악분수,expo_science_park
 구본석 ,4,3년 전,분수가 아름답습니다,엑스포음악분수,expo_science_park
 Woocheol Jeong ,4,4년 전,야간 분수쇼가 인기지만 주변에 즐길 거리가 부족하다,엑스포음악분수,expo_science_park
 커피한잔 ,1,1주 전,간 적이 없다,엑스포과학공원,expo_science_park
 백쌍분 ,1,1주 전,식당 없어요,엑스포과학공원,expo_science_park
 유장운 ,4,4주 전,한빛탑 주변에 바닥 대리석사와 주변에 사장이 많아서 아이들 데리고 가면 신경 좀 써야 해요,엑스포과학공원,expo_science_park
 한혜미 ,5,2달 전,아이와 놀기 좋았어요,엑스포과학공원,expo_science_park
 최천사tv ,5,5달 전,체험학습으로 감,엑스포과학공원,expo_science_park
 김지현 ,5,6달 전,여기 음악분수 짱 멋져,엑스포과학공원,expo_science_park
 알아서머해 ,5,10달 전,교통 교육 체험도 가능합니다,엑스포과학공원,expo_science_park
 Jongho Byeon ,4,1년 전,어릴 적 대전 엑스포 때 방한 적 있었는데 연도 훌쩍 넘어 다시 망하게 되었습니다 그때 화려함은 사라지고 한빛탑과 광장 만 남아 있습니다 그래도 탑과 광장이 남아 있어 어릴 적 추억을 되뇌어 볼 수 있는 좋은 시간이었습니다 한빛탑 개방 시간은 오전이고 입장 마감은 분입니다 관람 요금은 어른 청소년 어린이입니다 한빛탑 주변으로 대전 엑스포 기념관과 야외,엑스포과학공원,expo_science_park
 배비비 ,2,1년 전,주차장과 본 건물이 엄청난 거리,엑스포과학공원,expo_science_park
 UniLo 길용 Park ,5,1년 전,우리들의 꿈이 피어나는 기념탑,엑스포과학공원,expo_science_park
 이재경 ,4,1년 전,주차 간이 넓어서 좋았어요,엑스포과학공원,expo_science_park
 엄순후 ,5,1년 전,넓고 궤적 합니다,엑스포과학공원,expo_science_park
 오익덕 ,3,1년 전,여전엔 좋았었는데 누가 정책을 잘못했는지 시민들의 놀이 간을 많이 빼앗아갔어요,엑스포과학공원,expo_science_park
 우병열 ,1,1년 전,아직 이렇다 보고 즐길 거리가 상당히 부족한 편,엑스포과학공원,expo_science_park
 강재석 ,4,1년 전,주차 간 및 환경이 깨끗하고 깔끔한 편입니다,엑스포과학공원,expo_science_park
 신정식 ,5,1년 전,좋아요 한빛탑,엑스포과학공원,expo_science_park
 Mr Park울프 ,2,1년 전,별 볼 일 없는 장소,엑스포과학공원,expo_science_park
 박명기 ,3,1년 전,예전 명성은 아랑곳없이 너무 덩그러니 과거 만남 겨진 것 같아요,엑스포과학공원,expo_science_park
 이상건 ,5,1년 전,놀기 좋고 숲이 좋은 곳 맥주 한 잔 저녁에 하기 딱 좋음,엑스포과학공원,expo_science_park
 JM ,3,1년 전,대전의 랜드마크,엑스포과학공원,expo_science_park
 권진태kon ,3,2년 전,적당하고 연휴에도 사람이 엄청 많진 않아서 잘 쉬다가 감,엑스포과학공원,expo_science_park
 배용기 ,3,2년 전,썰렁하네요,엑스포과학공원,expo_science_park
 LEE리사마리 ,5,2년 전,사의 뒤 안길로,엑스포과학공원,expo_science_park
 이민재 ,2,2년 전,한국기술교육대학교,엑스포과학공원,expo_science_park
 _log Bible ,3,2년 전,과거의 명성은 없지만 최근 리모델링을 통해 새 단장한 곳,엑스포과학공원,expo_science_park
 임경철 ,2,2년 전,사중인 곳이 많아 시산해요,엑스포과학공원,expo_science_park
 박천광 ,1,2년 전,주차장 간은 엄청 좋으나 볼 것이 없음,엑스포과학공원,expo_science_park
 김대하 ,5,1일 전,야경도 일품,엑스포다리,expo_science_park
 Googoless ,5,1일 전,대전의 유일한 볼거리,엑스포다리,expo_science_park
 전유진 ,5,2일 전,굿,엑스포다리,expo_science_park
 더불어숲 ,3,4일 전,다리가 다 다리,엑스포다리,expo_science_park
 좋은여행 ,5,1주 전,더욱더 상징성 있게 커갈 듯한 곳입니다,엑스포다리,expo_science_park
 김진선 ,5,1주 전,베리굿,엑스포다리,expo_science_park
 박선아 ,5,1주 전,대전의 몇 안 되는 명소 중의 명소 일명 맥도날드 다리 밤에 가면 더 운치 있고 좋아요,엑스포다리,expo_science_park
 전준모 ,5,1주 전,경치도 좋고 이쁘고 멋지고,엑스포다리,expo_science_park
 김정철 ,5,1주 전,매우 멋있어요,엑스포다리,expo_science_park
 Jm A ,2,1주 전,여자친구 랑 피크닉 갔는데 사중이었다 잡초가 무성하다 관리하는 분 없으려나,엑스포다리,expo_science_park
 Ian Jang ,5,1주 전,남광장 한밭수목과 붙어 있어서 나들이하기 좋아요,엑스포다리,expo_science_park
 Casshern Sin ,4,2주 전,대전엑스포 및 한밭수목을 이어주는 다리 가족과 함께 한밭수목 구경 후 엑스포다리 쪽도 꼭 가보길 추천 저녁 되면 화려한 조명 배경도 볼 만하다,엑스포다리,expo_science_park
 서경덕 ,5,2주 전,모교 다리,엑스포다리,expo_science_park
 룹숟당 ,4,2주 전,볼만한데 상권이 좀 죽은 듯,엑스포다리,expo_science_park
 Sanmun Kim ,4,2주 전,생각보다 길다,엑스포다리,expo_science_park
 Jason Bone ,5,3주 전,차가 못 다니는 다리로 널찍하고 건기 좋은 다리입니다,엑스포다리,expo_science_park
 김ᄋᄋ ,5,3주 전,밤에 불빛 켜 저서 멋있다,엑스포다리,expo_science_park
 김길수 ,5,3주 전,대 일 년 월 일대를 기다렸겠죠 엑스포보다는 근처 수목 여술의 전등 어우러져 산책 운동하기에 참 좋아요,엑스포다리,expo_science_park
 환이 ,5,3주 전,말 따위 귿귿귿,엑스포다리,expo_science_park
 기호성 ,5,1달 전,굿굿,엑스포다리,expo_science_park
 선. ,5,1달 전,정말 재에 미 있네요,엑스포다리,expo_science_park
 Ethan Kim ,5,1달 전,탁 트인 광장에 한빛탑 산책하기 좋네요 한빛탑 운영 일자 시간 체크하고 가세요 안내판에는 입장 마감 시 분이네요,엑스포다리,expo_science_park
 민승식 ,4,1달 전,산책하기 좋아요,엑스포다리,expo_science_park
 강성오 ,5,1달 전,그저께 비온 후 날씨가 화창해서 자전거 타고 엑스포 남광장 똥 수목에 다녀왔어요 산책하기 좋아요,엑스포다리,expo_science_park
 슈아코기 ,5,1달 전,대전의 유명한 다리,엑스포다리,expo_science_park
 Haon Remlu ,4,1달 전,시 한 곳 가끔 불이 들어와,엑스포다리,expo_science_park
 신현준 ,4,2달 전,드라이브하기 딱 좋은 곳,엑스포다리,expo_science_park
 한대희 ,5,2달 전,대전엑스포 다리와 한빛탑 앞 야경이 멋집니다,엑스포다리,expo_science_park
 조재현 ,5,2달 전,좋아요,엑스포다리,expo_science_park
 도도 ,3,2달 전,멋지네요,엑스포다리,expo_science_park
 Brian Wilson ,5,2달 전,디 킨 코리아의 상징적인지,엑스포다리,expo_science_park
 yesol lee ,5,2달 전,야경 보기 좋고 산책하기 좋음,엑스포다리,expo_science_park
 장병구 ,4,2달 전,운동하기 좋은 장소이며 야간 조명이 멋있습니다,엑스포다리,expo_science_park
 아빠쭈니 ,3,2달 전,에다,엑스포다리,expo_science_park
 Luigi BESCHI ,5,2달 전,은 내 자전거에서 다시 떨어질 것입니다,엑스포다리,expo_science_park
 박정화 ,2,2달 전,자주 가는 곳입니다,엑스포다리,expo_science_park
 바람소리 ,4,3달 전,좋아요,엑스포다리,expo_science_park
 feel목표 ,3,3달 전,사파리월드 놀이기구 등이 좋았으나 물놀이 기구 등이 좋지 않아서 아쉬웠다,엑스포다리,expo_science_park
 서알콩 ,4,3달 전,혼자 물도 보고 야경도 보러 갔는데 커플들만 있네요,엑스포다리,expo_science_park
 신재하 ,4,3달 전,야경이 좋아요,엑스포다리,expo_science_park
 TJ YANG ,5,3달 전,대전의 맥도널드 다리라고 불리는 갑천이 잘 보이는 도보로 만 건널 수 있는 다리,엑스포다리,expo_science_park
 han-la Park ,5,3달 전,바람 쐬기 좋아요 다리 건너서 한빛탑 미디어 파사트 보면 괜찮아요 커피 같은 음료는 미리 사 가세요,엑스포다리,expo_science_park
 앙이이. ,5,3달 전,야경이 좋아요,엑스포다리,expo_science_park
 탐방소녀 ,4,3달 전,운동 삼아 걷기 좋아유,엑스포다리,expo_science_park
 강수정 ,5,3달 전,대전의 야경짱,엑스포다리,expo_science_park
 Howard Jeon ,4,3달 전,경치 좋고 편안함,엑스포다리,expo_science_park
 김터프공주 ,4,4달 전,대전의 상징 산책하기 좋고 늘 아름다운 곳 야경은 더 아름다움,엑스포다리,expo_science_park
 Byungsoo Kang ,5,4달 전,조명 끝 줘요,엑스포다리,expo_science_park
 이강수 ,5,4달 전,년부터 만들어진 대전 광시 하면 생각나는 랜드마크한 밭 수목과 엑스포과학을 이어주고 있습니다 매년 이곳에서 마라톤을 진행하기도 합니다 야간 조명도 아름답고 시간 때가 맞으면 다리에서 강으로 뿌리는 물 분수도 볼 수 있습니다,엑스포다리,expo_science_park
 YOUSUF MD ,5,4달 전,나는 이곳을 좋아한다 오랜 지친 삶에서 당신을 행복하게 해줄 것이기 때이다 그러니 신선한 기로 몸을 재충전하십시오,엑스포다리,expo_science_park
 이승현 ,5,4달 전,코로나로 답답해서 애들하고 잠깐 나왔어요,엑스포다리,expo_science_park
 K. S. Lee ,5,4달 전,저녁에 가야 됨 그래야 더 이쁨,엑스포다리,expo_science_park
 그레이클라우드TV ,1,4달 전,멋없어요,엑스포다리,expo_science_park
 유주호 ,3,4달 전,야경이 멋져요,엑스포다리,expo_science_park
 드레스블링 ,4,4달 전,좋아요 야경도 이쁘고 언니 좋아요,엑스포다리,expo_science_park
 또바기또사장의 일상 ,5,4달 전,더 예뻐졌어요,엑스포다리,expo_science_park
 권오창 ,4,4달 전,좋아요 특히 밤에 조명을 매우 이쁘게 해놓아서 사진이 잘 나옵니다,엑스포다리,expo_science_park
 임예주 ,5,4달 전,월일까지 엑스포 한빛탑 레이저쇼가 있어 용산 책 다녀오세요 푸드트럭도 있어요,엑스포다리,expo_science_park
 JD J ,4,5달 전,좋아요,엑스포다리,expo_science_park
 수이 ,5,5달 전,짱 예쁨,엑스포다리,expo_science_park
 Kabalisa Rene ,5,5달 전,좋은 곳,엑스포다리,expo_science_park
 이영수 ,5,5달 전,연대 전 엑스포 때 남 주차장과 엑스포 전시장을 연결한 엑스포 다리가 자를 닮아 맥도널드 다리라는 별칭도 있습니다 주변에 대전 수목 예술의전당 시립미술관이 응모 미술관 연정국악 첨 송수연 아름다운 정에 열대 식물 온실 등 볼거리가 풍부합니다,엑스포다리,expo_science_park
 Rise To_Rescue ,3,5달 전,시한 바람,엑스포다리,expo_science_park
 이민호 ,5,5달 전,꼭 가보세요,엑스포다리,expo_science_park
 사루비아 ,2,5달 전,년이 넘은 다리지만 대전 시민에게는 익숙한 다리 가끔 걸어 다닙니다,엑스포다리,expo_science_park
 스페이스 ,5,5달 전,대전 랜드마크,엑스포다리,expo_science_park
 김왕순 ,4,5달 전,대전명소 야경 좋은 곳,엑스포다리,expo_science_park
 정미정 ,5,6달 전,걷기 좋아요,엑스포다리,expo_science_park
 Air Foce ,3,6달 전,개인적으로 초기 건설 및 유지에는 맘에 드는 곳이었으나 최근 방해 보니 유지 보수는커녕 고장 난전 등이 많았습니다,엑스포다리,expo_science_park
 쮸잉 ,4,6달 전,오빠들하고 산책하기 너무 좋아 따,엑스포다리,expo_science_park
 김종환 ,5,6달 전,대전 오면 한 가볼 만한 곳 야경도 멋지다,엑스포다리,expo_science_park
 김준선 ,5,6달 전,굿,엑스포다리,expo_science_park
 구자경 ,5,6달 전,야경이 멋져요,엑스포다리,expo_science_park
 온온이냥 ,4,6달 전,날씨는 조금 추웠지 먼 재미는 있었어요 눈 구경도 하구,엑스포다리,expo_science_park
 곰이냥 ,5,6달 전,주변 산책하기 좋은 코스,엑스포다리,expo_science_park
 Henseg O ,5,6달 전,아름다운 야경,엑스포다리,expo_science_park
 욧이나묵어라 ,4,6달 전,굿,엑스포다리,expo_science_park
 ᄋᄋᄋᄋᄋᄋ ,5,6달 전,깨끗하게 잘 되어 있고 경치가 너무나도 멋진 곳이네요,엑스포다리,expo_science_park
 정창민 ,3,7달 전,외지인들 굳이 시간 내서 찾아볼 필요까진 없다는,엑스포다리,expo_science_park
 seon ,5,7달 전,걷기 운동을 할 수밖에 없는 요즘 갑천은 힐링하며 걸을 수 있는 좋은 장소예요 걷다가 일몰 시간에 맞춰 엑스포다리 위에서 바라보는 하늘은 매일매일 색다르게 다가와요,엑스포다리,expo_science_park
 조인선 ,5,7달 전,아주 좋아요,엑스포다리,expo_science_park
 서지희 ,5,7달 전,모티스러웠졍,엑스포다리,expo_science_park
 Chaelynn Kim ,5,7달 전,대전 명물,엑스포다리,expo_science_park
 Iman Kanov ,4,7달 전,조용한 곳이지만 메뉴 선택은 매우 적습니다,엑스포다리,expo_science_park
 우주 ,5,7달 전,밤에 야경 죽입니다,엑스포다리,expo_science_park
 나름미식가 ,5,7달 전,대전 랜드마크,엑스포다리,expo_science_park
 이기용 ,5,7달 전,대전 야경 맛 집,엑스포다리,expo_science_park
 류효선 ,5,7달 전,야경 죽입니다,엑스포다리,expo_science_park
 백골이진토 ,5,7달 전,한밭수목 가면 가족들과 산책하기 좋아요,엑스포다리,expo_science_park
 이나리 ,5,7달 전,간단하게 바람 쐬기 좋은 곳,엑스포다리,expo_science_park
 이종근 ,5,7달 전,시한 바람 좋아요,엑스포다리,expo_science_park
 lucero castillo ,5,7달 전,친구 또는 커플과 함께 자전거를 타기에 가장 좋은 장소,엑스포다리,expo_science_park
 정석환 ,5,7달 전,추억의 다리,엑스포다리,expo_science_park
 조오별 ,5,7달 전,대전 이 일대 같은 대,엑스포다리,expo_science_park
 윤명준 ,1,7달 전,일출을 보니 너무 좋다,엑스포다리,expo_science_park
 Kasala Prabakerreddy ,4,7달 전,친구 및 가족과 어울리는 멋진 장소입니다,엑스포다리,expo_science_park
 조미애 ,5,7달 전,과학도시 대전의 상징이자 대전시민의 휴식처 철마다 개최되는 각종 이벤트와 다양한 화적 체험 가능,엑스포다리,expo_science_park
 Skar ,5,7달 전,힐링,엑스포다리,expo_science_park
 박상준 ,5,7달 전,조음,엑스포다리,expo_science_park
 떡배 ,1,7달 전,엑스포 다리 밑 벤치에서 고기 구워 먹고 찌게 끓여 먹던데요 냄새가 너무 죽여줘 부럽 드라구요 취사 가능한가요 가능하면 우리 모임 사람들 대학 동창들 회사 가족들하고 바비큐 파티하고 싶던데요 딱이죠,엑스포다리,expo_science_park
 Chulsu Kim ,4,8달 전,야경,엑스포다리,expo_science_park
 바이블 스터디예원감리교회 ,5,8달 전,대전의 과학 중심,엑스포다리,expo_science_park
 YASEEN ALGABRI ,5,8달 전,매우 아름답다,엑스포다리,expo_science_park
 Zi_ho H. ,5,8달 전,대전 야경 데이트 명소,엑스포다리,expo_science_park
 Chihyun Song ,5,8달 전,경치가 좋지만 벌레가 많음,엑스포다리,expo_science_park
 JW K ,5,8달 전,차는 다니지 못하는 다리 밤이면 오색 불빛이 반짝이는 다리 걷는 사람 뛰는 사람 자전거 타는 사람 킥보드 타는 사람 각각 여유를 즐깁니다 가끔 가봅니다만 차를 가져가면 그냥 다리 앞 도로에 주차하곤 하는데 주차할 곳이 있는지 모르겠습니다 아이들과 시간 보내기 좋은 곳입니다,엑스포다리,expo_science_park
 박서연 ,5,8달 전,야경이 정말 예뻐요 특히 호텔 쫙 늘어서 있는 쪽이요 그리고 노을이 아름다운 곳입니다,엑스포다리,expo_science_park
 박혜영 ,5,8달 전,걷기 좋은 장소 부담스럽지 않게 산책하기 좋아요,엑스포다리,expo_science_park
 IL YOUN ,4,8달 전,사진 찍기 좋은 명지죠,엑스포다리,expo_science_park
 YDH대륙상회 ,4,8달 전,밤에 멋있어요,엑스포다리,expo_science_park
 영준정 ,3,8달 전,밤에 데이트 코스로 좋아요 다리에 네온이 들어오면서 분위기 좋다는,엑스포다리,expo_science_park
 김기풍 ,4,8달 전,자전거 타고 자주 가는 곳집에서쯤 되나,엑스포다리,expo_science_park
 Rizwan Hameed ,5,8달 전,저녁을 보내기에 좋은 곳입니다 때때로 그들은 특히 주말에 몇 가지 이벤트가 진행됩니다 다리는 한쪽은 아름다운 정으로 둘러싸여 있고 다른 한쪽은 엑스포 타워로 둘러싸여 있습니다,엑스포다리,expo_science_park
 후루룩 ,1,9달 전,불을 너무 빨리 끔,엑스포다리,expo_science_park
 김무현 ,5,9달 전,대전의 상징과도 같은 엑스포 다리입니다 밤에 가면 더 좋아요,엑스포다리,expo_science_park
 박정하 ,5,9달 전,아들이 좋아해서 같이 자주 가는데 산책코스를 괜찮아요,엑스포다리,expo_science_park
 woori3210 ,5,9달 전,대전의 명물 핫플레이스,엑스포다리,expo_science_park
 유지선 ,5,9달 전,에서부터 산책 또는 간단한 운동하며 돌아다니기 좋고 한밭수목과 붙어 있어서 데이트하기도 좋음 특히 야간에 더 예쁨,엑스포다리,expo_science_park
 TABISH ALI ,5,9달 전,아름다운,엑스포다리,expo_science_park
 이경남 ,4,9달 전,엑스포타워에서 수목 쪽으로 쭉 펼쳐진 경로가 좋습니다 더불어 갑천 경관도 좋지요,엑스포다리,expo_science_park
 김용 ,5,9달 전,예쁘오,엑스포다리,expo_science_park
 어느멋진날 ,5,9달 전,여기는 여유와 놀이가 전하는 곳,엑스포다리,expo_science_park
 민광기 ,4,9달 전,야경이 좋아요,엑스포다리,expo_science_park
 sang jin Shin ,5,9달 전,언니 좋아요,엑스포다리,expo_science_park
 HK Park ,3,9달 전,날씨 맑은 날 노을 보러 구경 가기 좋은 곳,엑스포다리,expo_science_park
 THO TRAN ,5,10달 전,쇼핑하기 좋은 곳 내가 오후에 모든 것을 망할 수 없을 정도로 크다,엑스포다리,expo_science_park
 Nataliya kim ,5,10달 전,우리는 항상 여기서 쉬어요,엑스포다리,expo_science_park
 위씨쉘 ,5,10달 전,신세계백화점이 안되면 꽤나 근사한 일몰 및 야경 명소가 될 거 같아요,엑스포다리,expo_science_park
 Sung-Hyun Jeon ,4,10달 전,좋은,엑스포다리,expo_science_park
 양세바리 ,5,10달 전,서울의 야경만큼 좋진 않지만 대전에서 이런 경치를 본다는 게 참 좋았어요,엑스포다리,expo_science_park
 손희빈 ,5,10달 전,낮과 밤 모두 예쁜 곳,엑스포다리,expo_science_park
 박영민 ,5,10달 전,좋아요,엑스포다리,expo_science_park
 정태영 ,5,10달 전,집 근처,엑스포다리,expo_science_park
 김준수 ,3,10달 전,대전의 핫 플,엑스포다리,expo_science_park
 Golden Odey ,4,10달 전,최고의 미학,엑스포다리,expo_science_park
 Myeongwon LEE ,5,10달 전,가슴이 웅장해진다,엑스포다리,expo_science_park
 박동훈부장 ,5,10달 전,날씨 좋은 날 좋아요,엑스포다리,expo_science_park
 Maria Reyes ,5,10달 전,밤에는 주말에 물과 음악이 담긴 가벼운 쇼가 있습니다,엑스포다리,expo_science_park
 김민재 ,5,10달 전,멋있음,엑스포다리,expo_science_park
 Hyunsung Kim ,5,10달 전,비 온 뒤 맑음,엑스포다리,expo_science_park
 김선경 ,4,10달 전,더운 여름밤 시한 바람과 음악과 함께 분수가 어우러져 코로나의 스트레스가 바람에 날려가는 게 보이네요,엑스포다리,expo_science_park
 탕진 ,3,11달 전,자전거도로 엑스포 다리 코너 부분 너무 어둡습니다 도로 면 상태가 안 좋음,엑스포다리,expo_science_park
 장군 ,2,11달 전,대전답다 볼 것이 없다,엑스포다리,expo_science_park
 정종길 ,4,11달 전,아름다워요,엑스포다리,expo_science_park
 김대영 ,5,11달 전,아름답습니다 야경이,엑스포다리,expo_science_park
 김장중 ,5,11달 전,좋네요,엑스포다리,expo_science_park
 조성호 ,5,11달 전,연대 전에서 엑스포를 개최하면서 상징이 되었지요 야경이 참 멋있어요,엑스포다리,expo_science_park
 도윤숙 ,4,11달 전,좋은 목소리 시한 날씨,엑스포다리,expo_science_park
 Peter Shin ,5,11달 전,자전거 트랙과 넓은 이 잘 되어 있어 어린이들과 연인들이 자주 찾는 곳입니다 특히 밤에는 야경이 멋있습니다,엑스포다리,expo_science_park
 jongsu kim ,4,11달 전,요즘 사람들이 더욱 많이 찾는 곳,엑스포다리,expo_science_park
 빛나는잔디 ,5,1년 전,예쁘죠굿빰의 정석하세요,엑스포다리,expo_science_park
 배진환 ,4,1년 전,재미없는 도시 대전의 랜드마크라고 할 수 있는 엑스포 앞의 다리 죠 사실 방해 보면 수목도 있고 예술의전당도 있고 이래저래 할 것은 많습니다도 잘 조성되어 있고 말이 죠막상할 것을 찾으면 할 만한 게 없다는 게 긴하지만 요하지 요즘은 비도 뜸해서 물 냄새가 많이 나기는 했습니다 그래도 해가지고 돗자리 펴러 나오는 사람이 많았습니다 삼삼오오 나와서 이것저것 주전부리를 먹는 모습들을 보니 보기 좋다 싶었습니다,엑스포다리,expo_science_park
