name,ratings,date,comment,search,keyword
 류수현 ,5,2달 전,좋아요가 보면 압니다 자가 상 열차도 있고 아기들 볼 데 겁나 많으니 꼭 가세요 꼭이요,국립중앙과학관,science_museum
 오대균 ,5,2달 전,대부분 무료인데 무료치곤 다양한 체험 콘텐츠가 있어 아이들에게 매우 좋아 보입니다,국립중앙과학관,science_museum
 김동윤 ,4,2달 전,갈만합니다 아이들 데리고,국립중앙과학관,science_museum
 슈쌤 ,5,2달 전,최고,국립중앙과학관,science_museum
 이승범 ,5,2달 전,코로나로 안 연 곳도 있었지만 짜로 관람했음,국립중앙과학관,science_museum
 정성인 ,5,2달 전,애들 나들이 와서 놀기 좋아요,국립중앙과학관,science_museum
 Auto Wogen KOREA & THAILAND ,5,2달 전,코로나로 모두 운영하진 않지만 아이들과 어른들도 볼 것도 많고 체험 등도 있어서 매우 좋아요,국립중앙과학관,science_museum
 Sinae Speciallee ,4,2달 전,인한 가족이 과학을 이용해 체험하기 좋은 곳이 다 아이들이 좋아하지만 중간에 방 시간 때를 닫고 안 하는 관도 있으니 안내소에서 물어보고 가면 좋을 듯하다,국립중앙과학관,science_museum
 노원섭 ,4,3달 전,볼 게 있네요 가족과 함께 오세요,국립중앙과학관,science_museum
 이성우 ,4,3달 전,좋아요,국립중앙과학관,science_museum
 namheon “MAx” kim ,5,3달 전,어른인데 왜 신나지 국립박물관 클래스 아입니까,국립중앙과학관,science_museum
 이하윤 ,5,3달 전,이벤트도 하고 볼 것도 꾀 많아요,국립중앙과학관,science_museum
 에브리띵 ,5,3달 전,코로나로 인해 쉬고 있는 부분들이 있어서 아쉽지만 아이들에겐 큰 도움이 됩니다,국립중앙과학관,science_museum
 샤삐 ,5,3달 전,처음에는 볼 게 많다 자주 가면 볼 게 없다,국립중앙과학관,science_museum
 Epinell Lee ,4,3달 전,저렴하고 좋아 요 자연사관은 좀 올드 한 느낌인데 건너편 과학관은 층새로 정비해서 깨끗,국립중앙과학관,science_museum
 Melon Musk ,4,3달 전,정보통신부에서 운영하는 곳이라 해서 찾아갔는데 아이들과 같이 간다면 좋은 곳이에 요 입장료는 무료이지만 주차료가 있습니다 사람들이 많지 않고 편한 히 볼 수 있어요,국립중앙과학관,science_museum
 정환철 ,4,3달 전,아이들이 재미있게 체험할 수 있는 게 많음,국립중앙과학관,science_museum
 박michaella숑 ,5,3달 전,관리도 잘되어 있고 아이와 잘 보고 갑니다,국립중앙과학관,science_museum
 김태연 ,5,3달 전,아이들과 볼거리들이 많습니다,국립중앙과학관,science_museum
 형통일 ,5,4달 전,애 어른 할 거 없이 좋음,국립중앙과학관,science_museum
 Ophélie Boulou ,4,4달 전,흥미롭고 할 일이 많고 배우고 망할 가치가 있습니다,국립중앙과학관,science_museum
 umi heu ,5,4달 전,코로나 때에 시간 이용 시간 사이 시간 소독 시간을 거칩니다 자연 미래 과학관을 보다가 종료되면 그 뒤의 미래 전시관을 가면 약간의 시간차를 두고 관람이 가능합니 다 직분들이 안내를 친절하게 도와주고 있습니다 커피숍은 임시 휴점 중이고 간단한 물을 외한 음료 음식 반입은 금지입니다,국립중앙과학관,science_museum
 Jason Bone ,5,4달 전,아이들과 같이 오면 다양한 과학실험 및 리를 파악할 수 있어 좋습니다,국립중앙과학관,science_museum
 박노원 ,4,4달 전,코로나 때에 안 하는 게 많아 요코로나 끝나면 점줄 듯,국립중앙과학관,science_museum
 다란 ,4,4달 전,코로 나 땜에 멈춘 관들이 좀 있음 확인하고 가셔야 할 듯,국립중앙과학관,science_museum
 Kyle Nam ,5,4달 전,아이들과 가기 좋아요,국립중앙과학관,science_museum
 이하영 ,5,4달 전,코로나만 없었으면 정말 유익하고 재밌는 걸 많이 했을 텐데 그래도 아이들은 너무 좋아했어요,국립중앙과학관,science_museum
 블랙잭 ,4,5달 전,좋아요,국립중앙과학관,science_museum
 배봉한 ,5,5달 전,하늘바다 바람 모두가 잘 어울리는 곳 완도입니다,국립중앙과학관,science_museum
 심규태 ,5,5달 전,아이들하고 오기 좋은 곳,국립중앙과학관,science_museum
 이남희 ,5,5달 전,아이들이랑 다녀왔는데 재미있는 볼거리가 많아요,국립중앙과학관,science_museum
 SEUNGGYU LEE ,5,5달 전,자녀와 같이 가기 좋아요 지금 사를 많이 하고 있어서 조금 아쉬워요,국립중앙과학관,science_museum
 이민수 (션샤인파파) ,5,5달 전,아이들이 놀기에 좋아요,국립중앙과학관,science_museum
 정기훈 ,1,6달 전,불친절에 최고봉 무들지 들 이 뭔가 대단한 사람인 줄 암 정말 가기 싫음,국립중앙과학관,science_museum
 동백꽃필무렵 ,5,6달 전,너무 좋네요,국립중앙과학관,science_museum
 55dididi 123 ,5,6달 전,좋아요 사이트 들어가서 나이대별 시간대별로 추천 관람 코스 알려줘 요매 전시하는 것도 다르고 워낙 규모가 커서 식모 한 보고 반하시길 추천드려요,국립중앙과학관,science_museum
 조온경 ,5,6달 전,남자아이들이 정말 좋아합니다 넓어서 다 볼 수 없을 정도네요 다음에 또 갈게요,국립중앙과학관,science_museum
 김정희 ,5,6달 전,좋은 시설과 프로그램이 있어요,국립중앙과학관,science_museum
 오성국 (complex) ,4,6달 전,볼거리 즐길 거리가 많아 요코로나 때에 체험은 많이 못 하네요,국립중앙과학관,science_museum
 Kim MinJoo ,5,6달 전,코로나로 많은 곳이 휴관 중,국립중앙과학관,science_museum
 황인섭 ,5,6달 전,아이들 체험거리가 많아서 만족,국립중앙과학관,science_museum
 백잎클로버 ,5,6달 전,갈 때마다 기분 좋게 다녀오는 곳 아이들 볼거리가 가득하고 과학적 체험도 가능한 곳,국립중앙과학관,science_museum
 이승용 ,5,6달 전,아주 좋음,국립중앙과학관,science_museum
 Inseok Jung ,5,6달 전,아이들이 과학에 대해 이해하고 즐겁게 즐기기에 너무 잘 되어 있어요,국립중앙과학관,science_museum
 Sung Hyun Park ,3,7달 전,좀 더 정리되야 할 필요가 있을 듯해요,국립중앙과학관,science_museum
 김남훈 ,5,7달 전,아이들이 재미있게 체험하기 좋고 넓어요,국립중앙과학관,science_museum
 Hyunil Byun ,5,7달 전,여러 전시관 중에 과학기술관이 일 재미있었어요 과학기 들을 눈앞에 움직이도록 만들어 놓은 전시물이 많았어요,국립중앙과학관,science_museum
 안lucia63050 ,5,7달 전,멋진 이야기 화석 등이 많았다 저의 추천은 자연사 박물관입니다,국립중앙과학관,science_museum
 김형룡 ,5,7달 전,대전을 대표하는 장소 중 한 곳,국립중앙과학관,science_museum
 Seungkyu Lee ,5,7달 전,대전에 있는 과학관 코로나 때에 한 된 전시관만 열고 하루 방인 한이 있지만 생각보다 사람이 없어서 편하게 망할 수 있다 내부에 편의점이 있으나 라면류는 판매하지 않고 도시락을 판매하고 있으며 식당도 운영하고 있어서 간단하게 식사는 할 수 있다 입장은 무료이고 전시관에 생각보다 볼 것이 많고 체험할 수 있는 것들도 많아서 초등학교 정도의 아이들과 함께 가면 즐거운 시간을 보낼 수 있는 곳이다,국립중앙과학관,science_museum
 Carla Souza ,3,7달 전,장소가 좋다 영어 설명이 부족합니다,국립중앙과학관,science_museum
 Aaron Simpson ,5,7달 전,어린이와 성인 모두에게 좋습니다 매우 추천하는,국립중앙과학관,science_museum
 Seok-hwan Lee ,5,7달 전,볼거리도 많고 무료 혜택도 많고 넓어서 좋아요,국립중앙과학관,science_museum
 u j ,5,7달 전,좋아 요코로 나 땜에 전시관 곳만 운영하지만 그래도 하루 종일 구경할 만큼 좋았습니다,국립중앙과학관,science_museum
 Y와이낫 ,5,7달 전,하루에다 보기 힘들 만큼의 전시가 좋아요 다만 무질서가 좀 아쉽습니다,국립중앙과학관,science_museum
 강형욱도포기한개 ,3,8달 전,나는 아직도 여기가 영상통화 기술과 같은 단 물 다 빠진 과학기술에 대해 전시하고 있는 줄 알았는데 생각 이상으로 최신 트렌드가 반영된 것을 보고 깜짝 놀랐다 코로나 때에 운영이 안 되는 시설들이 몇 있어서 아쉬웠다,국립중앙과학관,science_museum
 바이블 스터디예원감리교회 ,5,8달 전,가족과 함께 즐길 수 있는 최고의 장소,국립중앙과학관,science_museum
 Roger Fusselman ,5,8달 전,매우 과학적입니다 롱,국립중앙과학관,science_museum
 윤주성 ,3,8달 전,조카랑 놀다가 왔는데 코로나 관리 잘하고 있는 거 같습니다,국립중앙과학관,science_museum
 Aurea Redoblado ,4,8달 전,아기 데리고 와서 밖 정자에서 김밥 먹고 건물 안에서 체험하고 구경하고 너무나 알찬 시간 보내고 가요,국립중앙과학관,science_museum
 이혜진 ,5,9달 전,시간 잘 맞춰서 가야 하고 자기부상 열차는 최소 잔 날 예약하고 가야 탈 수 있어 요코로나 덕분에 관람 시 시간이 안 맞으면 소독 시간 때에 바로 나가야 합니다도 넓고 좋아서 소독 시간 동안 놀면 돼요 좋아요,국립중앙과학관,science_museum
 김무현 ,5,9달 전,꼭 가봐야 하는 과학관입니다 아주 재밌었어요,국립중앙과학관,science_museum
 아깅예몽 (MANGO) ,5,9달 전,아이들이 체험할 수 있는 요소가 많아서 너무 재미있었어요,국립중앙과학관,science_museum
 hyun lee ,5,9달 전,국립 중앙과학관은 부분 재개장 중입니다 미래기술관 자연사관 과학기술관 다 좋았습니다 아이들이 좋아한 곳은 과학기술관으로 체험할 것들이 많습니다 코로나로 관람객이 적어 체험하기 수월했습니다,국립중앙과학관,science_museum
 남김용문 ,4,9달 전,여름철 휴가 피서지로는 아주 좋아요,국립중앙과학관,science_museum
 Jun Ik Choi ,5,9달 전,여러 가지 체험에 볼거리도 많아 아이들이 좋아합니다,국립중앙과학관,science_museum
 신은선 ,5,9달 전,아이들이 체험할 게 엄청 많아서 하루에 다 못 보고 돌아왔어요 또 방 해야겠어요,국립중앙과학관,science_museum
 최혜경 ,5,9달 전,아이들 볼거리 체험 많고 좋아요,국립중앙과학관,science_museum
 강가 ,5,9달 전,놀 것도 많고 유익한 게 많아 좋습니다,국립중앙과학관,science_museum
 Ajeet Kumar ,5,9달 전,좋은 경험,국립중앙과학관,science_museum
 민채TV ,5,9달 전,좋아요,국립중앙과학관,science_museum
 CHANGSOO KIM ,5,9달 전,체험 볼거리 많음,국립중앙과학관,science_museum
 박현동 ,5,9달 전,매우 만족합니다,국립중앙과학관,science_museum
 김chicago ,5,9달 전,푸드트럭 정말 좋아요,국립중앙과학관,science_museum
 정진모 ,3,9달 전,애들 보기에 좋아 용 국립 중앙이라기에는 너무 아이들 위주의 전시였어요,국립중앙과학관,science_museum
 백만엔터테인먼트 ,4,9달 전,적극 추천,국립중앙과학관,science_museum
 Soo Young Choi ,4,9달 전,입장객 수한,국립중앙과학관,science_museum
 칵테일 ,5,9달 전,애들 시간 보내기 좋아요 지적 탐구 충족 다만 넓어서 많이 걸어야 하니 엄 파들 체력 주의,국립중앙과학관,science_museum
 Ryan Bae ,5,9달 전,아들이 항상 좋아하는 그곳,국립중앙과학관,science_museum
 Alam Nawaz ,5,9달 전,안녕하세요 인도의입니다 나는 모든 사람들에게 평상시처럼 어린이 어린이에게 매우 좋은 곳을 추천합니다,국립중앙과학관,science_museum
 슈앤샤 ,5,9달 전,코로나 때에 한 적이지만 추천,국립중앙과학관,science_museum
 eun young park ,4,9달 전,야간 개장 기대하고 갔는데 행사 규모가 너무 작아서 놀랐어요,국립중앙과학관,science_museum
 Seung han Hong ,5,9달 전,입장 무료 일부 전시관 유료 코로 나로 인해 정외 다른 출입구 폐쇄,국립중앙과학관,science_museum
 Ran Park ,5,9달 전,정말 오랜만에 갔는데 볼거리도 많고 참 좋네요 여름에는 밤에까지 야간 개장할 때도 있으니 참고하세요,국립중앙과학관,science_museum
 Hyun Seung Son ,5,10달 전,관심영,국립중앙과학관,science_museum
 곽민혜 ,2,10달 전,을 안 열어요,국립중앙과학관,science_museum
 Jaebok Hyun ,5,11달 전,즐길 거리 볼거리 배울 거리 가득한 최고의 과학관입니다,국립중앙과학관,science_museum
 Jae Hun Nam ,5,11달 전,도심 한가운데 다양한 볼거리 유아부터 초등생까지 체험과 관람이 가능한 곳입니다,국립중앙과학관,science_museum
 Wanwoo Park ,5,11달 전,코로나 땜에 소독한다고 중간중간 다 나가라 함 홈페이지에서 확인하고 가세여,국립중앙과학관,science_museum
 우보천리 ,5,11달 전,볼 것도 많고 무엇보다 무료라서 좋아요,국립중앙과학관,science_museum
 이진희 ,5,11달 전,무료 관람이고 아이들이 좋아합니다,국립중앙과학관,science_museum
 박미정 ,5,11달 전,좋았어요,국립중앙과학관,science_museum
 최윤정 ,5,11달 전,아이들뿐 아니라 어른들도 유익한 시간 보냈어요,국립중앙과학관,science_museum
 『仁秀』땡기 (산에 오르기) ,4,11달 전,쾌적해요,국립중앙과학관,science_museum
 김지훈 ,4,11달 전,화장실 시설이 전시관마다 구비되어 있어 화장실 걱정은 내려두어도 괜찮음 코로 나로 일부 전시관이 운영을 중단했지만 체험학습 시설 및 전시물은 준수한 편이다,국립중앙과학관,science_museum
 june lim ,5,11달 전,자녀들과 체험하기 좋아요,국립중앙과학관,science_museum
 yaya AAA ,5,11달 전,성인이가 도 즐겁다,국립중앙과학관,science_museum
 송유선 ,5,1년 전,구경거리와 체험학습을 할 수 있고 가족과 즐거운 추억을 만들 수 있는 곳,국립중앙과학관,science_museum
 김영희 ,4,1년 전,볼 거 많고 잼 있었어요 도시락 먹는 곳이 잘 돼있어서 다음에 대전 간다면 도시락 가지고 또 가고 싶어요,국립중앙과학관,science_museum
 즐거운예슬 ,5,1년 전,쉬는 시간이 없어졌으면 좋겠어요,국립중앙과학관,science_museum
 김대근 ,5,1년 전,다양한 시설 고퀄리티 그리고 무료,국립중앙과학관,science_museum
 예민이들 ,5,1년 전,시간대별로 천 채 관 영상을 볼 수 있고 자기부상열차도 짧지만 설명을 자세히 들을 수 있어요,국립중앙과학관,science_museum
 박덕현 ,5,1년 전,아이들하고 한 전쯤 가볼 만한 곳,국립중앙과학관,science_museum
 cheuljoon moon ,5,1년 전,아이들이 너무 좋아해,국립중앙과학관,science_museum
 Ansun Park ,5,1년 전,산책하기에도 좋다,국립중앙과학관,science_museum
 고래 ,5,1년 전,할게 매우 많음 호날두가 오면 매우 좋아할 듯,국립중앙과학관,science_museum
 박영빈 ,5,1년 전,무료로 놀 곳도 많고 입장료도 저렴함,국립중앙과학관,science_museum
 박용성박용성 ,2,1년 전,주 국립 중앙과학관 박물관,국립중앙과학관,science_museum
 이호정 ,5,1년 전,아이들이랑 가서 시간 놀다 왔어요,국립중앙과학관,science_museum
 낭만보존의 법칙 Romance Power ,5,1년 전,정말 좋아가 볼 수 있다면 꼭 가보시길,국립중앙과학관,science_museum
 이동규 ,5,1년 전,입장료 무료 주차도 편하고 볼거리도 많고,국립중앙과학관,science_museum
 HACK까미브 ,5,1년 전,신비함,국립중앙과학관,science_museum
 이정석 ,5,1년 전,넓고 구 경 체험할 것도 많습니다 관리도 잘 되는 편이라고 장난 것도 많이 없습니다 주차장은 건물에서 좀 떨어져 있어 서 비올 땐 좀 거르고 장애인 어린이 승하 차지에 차들이 주차를 많이 해요,국립중앙과학관,science_museum
 문보배 ,5,1년 전,너무 잘해놨는데 가 체력이 안 돼서다 못 본 게 아쉽다,국립중앙과학관,science_museum
 COOL DENT ,5,1년 전,중앙과학관 산책로에서 발견한 개구리 알,국립중앙과학관,science_museum
 준호tv ,5,1년 전,규모가 상당히 큼다 보려면 일찍 와야 될 거 같음,국립중앙과학관,science_museum
 JJT ,5,1년 전,재미있음,국립중앙과학관,science_museum
 Jung-Hoon Kang ,4,1년 전,국민학교 수학여행 이후로 둘째로 방 했지만 그때나 지금이나 아이들에게 정말 좋은 곳,국립중앙과학관,science_museum
 Ju wook kim ,4,1년 전,소화가스 납품 현장,국립중앙과학관,science_museum
 Narae Dubit ,5,1년 전,아이들과 함께 하가 아주 좋은 곧 이런 곳이 무료라는 것이 놀라움,국립중앙과학관,science_museum
 전재일 ,5,1년 전,최고의 체험 간,국립중앙과학관,science_museum
 콩수 ,5,1년 전,강릉 삽니다 시스템 좋고요 이 정도에 체험관이면 유료라도 가겠는데 무료라서 좋아요,국립중앙과학관,science_museum
 신영수 ,5,1년 전,주보 신통하면 생각나는 집,국립중앙과학관,science_museum
 kim종명 ,5,1년 전,볼 것이 아주 많아요,국립중앙과학관,science_museum
 박지영 ,4,1년 전,휴게시설 부족,국립중앙과학관,science_museum
 Byungsik Hong ,3,1년 전,더 많은 컬렉션이 필요합니다,국립중앙과학관,science_museum
 오상현 ,5,1년 전,좋았어요,국립중앙과학관,science_museum
 방댕이 ,5,1년 전,주차비 무료관광 유료 관로 나눠져 있어요,국립중앙과학관,science_museum
 Chul Min Jung ,5,1년 전,아이들에 교육에 좋아요,국립중앙과학관,science_museum
 Jacky Jang ,5,1년 전,대전에서 과학을 깊이 배울 수 있는 자유로운 곳,국립중앙과학관,science_museum
 오윤슬 ,5,1년 전,볼거리가 많고 재밌었어요다는 못 봤지만 가격은 싼 거 같아요,국립중앙과학관,science_museum
 Whiteblu 2 ,4,1년 전,좋아요,국립중앙과학관,science_museum
 김영선 ,5,1년 전,자기부상열차가 짧아서 아쉬웠지만 즐거웠고 천체관도 첨가 봤는데 재미있었어요,국립중앙과학관,science_museum
 Sowupa ,4,1년 전,다양한 체험도 할 수 있고 실용 뼈도 볼 수 아이들과 망하기 좋습니다,국립중앙과학관,science_museum
 Ohjoon Kwon ,5,1년 전,겨울철 포함하여 일 년 사시사철 아이들과 함께 갈 수 있는 최고의 장소 볼거리 놀 거리 즐길 거리가 아주 풍성함,국립중앙과학관,science_museum
 Thinus Scholtz ,5,1년 전,나는 이곳을 좋아했다 그것은 우리를 몇 시간 동안 바쁘게 유지했습니다 놀라운 설치와 배울 것들,국립중앙과학관,science_museum
 유은화 ,5,1년 전,아이의 최애 놀이터입니다,국립중앙과학관,science_museum
 황민현아내 ,5,1년 전,다양한 동물을 알 수 있어 좋고 학생들이 오기 좋아요,국립중앙과학관,science_museum
 Danny Junghoon Kim ,5,1년 전,대전에는 아이를 데리고 갈 수 있는 곳이 정말 많네요 국립 중앙과학관은 볼 것도 많고 비용도 저렴해서 하루 종일 놀아도 부족했네요 여러 가도 아이가 항상 좋아하는 곳입니다 가족 나들이로 강추합니다,국립중앙과학관,science_museum
 장영순 ,5,1년 전,오랜만에 방 했는데 좋았어요,국립중앙과학관,science_museum
 황혜미 ,5,1년 전,굿,국립중앙과학관,science_museum
 중철이 ,5,1년 전,가족과 함께하기 최적의 장소,국립중앙과학관,science_museum
 이지원 ,5,1년 전,초등학생 학습에 도움이 돼요,국립중앙과학관,science_museum
 구름콩 ,5,1년 전,새로 단장한 곳 구경 왔어 올 축구 야구 시뮬레이션이 재미있어요,국립중앙과학관,science_museum
 뽀송이 ,4,1년 전,명절 모두 무료라 더 좋은 요,국립중앙과학관,science_museum
 담파연 ,4,1년 전,어떻게 초 때랑 지금 중 때랑 바뀐 거 찾아보라면 바닥에 떨어져 있던 낙엽이 바람에 날려서 옆으로 간 거만 찾을 수 있을 정도군요 국립 중앙과학관에 들리신 적이 있으신 분이 또 보러 오셨으면 미래 기술과 층만 보고 나오시면 됩니다 아마 그곳이 가장 최신 전시품이 있을 겁니다,국립중앙과학관,science_museum
 Azor Jung ,4,1년 전,근교에 살면 망하기 괜찮은 곳 같습니다 날씨가 흐려서 좀 아쉬웠네요,국립중앙과학관,science_museum
 Diego_Peru Im ,5,1년 전,짜로 하루 종일 즐겁게 보낼 수 있습니다,국립중앙과학관,science_museum
 curry hot (매운 카레라이수) ,4,1년 전,대전의 명소 중 한 곳이라는 데 좀 더 재미있는 전시 작품으로 자주 바꿔주었으면 좋겠다 몇 년 전 거니 도대체 내가 초등학생일 때 가서 고등학생일 때 바뀐 건 나와 주변 사람들뿐이야,국립중앙과학관,science_museum
 정혁 ,5,1년 전,애들하고 가면 정말 좋습니다,국립중앙과학관,science_museum
 변성필 ,5,1년 전,볼거리가 많음 아이랑 같이 가면 좋을 듯,국립중앙과학관,science_museum
 nalja 82 ,4,1년 전,아이들이 체험도 할 수 있고 사람도 적당히 있어서 편하게 관람 가능한 곳,국립중앙과학관,science_museum
 G. C A ,4,1년 전,아이들의 미래를 위해,국립중앙과학관,science_museum
 심성규 ,5,1년 전,애들이랑 좋은 경험,국립중앙과학관,science_museum
 박준형 ,5,1년 전,체계적이고 폭넓은 전시와 층별 테마와 주가 있어서 아이들에게 매우 교육적입니다,국립중앙과학관,science_museum
 최수성 ,5,1년 전,자녀들을 위한 최고의 장소,국립중앙과학관,science_museum
 Sky KK ,4,1년 전,이벤트가 계속 이어져야 합니다,국립중앙과학관,science_museum
 송도글로리 ,5,1년 전,무료로 양질의 경험을 할 수 있음,국립중앙과학관,science_museum
 sh oi ,4,1년 전,볼 게 많고 천체관을 추천함 다 보려면 가야 함,국립중앙과학관,science_museum
 항해자 ,4,1년 전,보고 경험하기 좋음,국립중앙과학관,science_museum
 서대룡 ,5,1년 전,아이들과 시간 보내기 좋아요,국립중앙과학관,science_museum
 sung il kim ,5,1년 전,좋음 아기 데리고 가기,국립중앙과학관,science_museum
 Ja Wong ,4,1년 전,무료보다 유료 체험들이 좋네요,국립중앙과학관,science_museum
 YJ J ,5,1년 전,구경할 게 많고 실수 있는 의자가 많다 그래서 종았다,국립중앙과학관,science_museum
 Seung Jin Yang ,5,1년 전,최고가 성비 아이가 좋아해요,국립중앙과학관,science_museum
 이환영 ,4,1년 전,아이들이 직접 움직여서 과학을 재미있게 접할 수 있어서 좋음,국립중앙과학관,science_museum
 Yeongjun Kim ,5,1년 전,특히 아이들 놀이방은 구성비 갑입니다,국립중앙과학관,science_museum
 김미경 ,5,1년 전,무조건이 다 여긴,국립중앙과학관,science_museum
 Donny Yim ,4,1년 전,어른들에게도 재미난 콘텐츠가 많아요,국립중앙과학관,science_museum
 곰탱 ,5,1년 전,주차장이 넓어서 좋아요,국립중앙과학관,science_museum
 김유정 ,5,1년 전,아이들 데리고 가기 좋아요,국립중앙과학관,science_museum
 김미남 ,5,1년 전,짜자 짜게 다가 학습까지,국립중앙과학관,science_museum
 조행희 ,5,1년 전,자주 가고 싶은 장소 특히 전 과학관 좋네요,국립중앙과학관,science_museum
 금성 ,5,1년 전,짜에 가까운 입장권에 볼거리 많음,국립중앙과학관,science_museum
 신서혜 ,5,1년 전,시대별 자 모형 변화 그거 돌아가는 거고 쳐졌는지 모르겠네요 아무튼 재밌고 좋아요,국립중앙과학관,science_museum
 죽백동호랑이 ,5,1년 전,미세먼지 많은 날은 여기로,국립중앙과학관,science_museum
 hyejung kim ,5,1년 전,하루 만에 다 볼 수 없을 정도로 엄청 많은 체험관이 있어 요 매우 재밌어요,국립중앙과학관,science_museum
 김정음 ,5,1년 전,대전에 이렇게 넓고 구경하기 좋은 곳이 있었네요 꼭 한쯤은 가봐야 될 곳입니다,국립중앙과학관,science_museum
 Kyung-won Choi ,5,1년 전,볼거리가 많이 있는데 무료라는 점이 믿어지지가 않을 정도다 오후에 반해서 다 구경하지 못했다 재방할 예정이다,국립중앙과학관,science_museum
 Sung-Do Oh ,5,1년 전,아이와 함께 하기 정말 좋아요,국립중앙과학관,science_museum
 시온 ,4,1년 전,싹수가 없다,국립중앙과학관,science_museum
 김민옥 ,1,1년 전,기차인이 너무 작고 기차 운영 시간을 늘려주셨으면 좋겠네요 아시겠죠 국립 중앙과학관 직분들,국립중앙과학관,science_museum
 김준형 ,5,1년 전,과학과 관련된 내용이 많음 어린이들에게 유익한 경험이 될 수 있습니다,국립중앙과학관,science_museum
 김지용 ,1,1년 전,사중,국립중앙과학관,science_museum
 Wenceslao Villegas Marset ,5,1년 전,놀라운 박물관 기술 부분은 망할 가치가 있습니다,국립중앙과학관,science_museum
 뭐그냥 ,5,1년 전,무료,국립중앙과학관,science_museum
 이상관 ,3,1년 전,아이들과 함께하는 곳,국립중앙과학관,science_museum
 송정현 (Budher) ,5,1년 전,아이들과 가면 좋다,국립중앙과학관,science_museum
 왕토토로 (왕토토로) ,5,1년 전,다양한 체험관이 많아서 반나절 코스로 적당한 듯,국립중앙과학관,science_museum
 Morten Pedersen ,5,1년 전,한가하고 좋아요,국립중앙과학관,science_museum
 Philip Shin ,5,1년 전,아이 이게 다양한 체험을 경험하게 할 수 있는 곳,국립중앙과학관,science_museum
 YoungJae Kim ,5,1년 전,아이들과 가기 좋아요,국립중앙과학관,science_museum
