name,ratings,date,comment,search,keyword
 kimds1894 ,5,10달 전,처음 가봤습니다 어린이 동심으로 돌아간 것 같은 기분이어서 너무 좋았다,계족산황톳길,gyejok_mountain
 이종영 ,4,10달 전,둘레길 같아 좋고 황토를 밟으며 휠링 하니 더 좋아요,계족산황톳길,gyejok_mountain
 이수호 ,5,10달 전,입구부터 황톳길 완주,계족산황톳길,gyejok_mountain
 8 J ,5,10달 전,길어서 산책하기 좋아요,계족산황톳길,gyejok_mountain
 김상현 ,5,10달 전,황톳길 흙이 너무 딱딱해서 발바닥이 촉감이 좋지 않았다 이틀 전비가 와서 군대 군대 질퍽거리기도 하다,계족산황톳길,gyejok_mountain
 Henseg O ,5,11달 전,장동산림욕장 부근의 황톳길 및 세족장 엄청 좋음,계족산황톳길,gyejok_mountain
 Jinwoo Jeon ,5,11달 전,산책하기 너무 좋음,계족산황톳길,gyejok_mountain
 Sung-Hyun Jeon ,4,11달 전,좋은,계족산황톳길,gyejok_mountain
 이종호 ,4,11달 전,좋아요,계족산황톳길,gyejok_mountain
 이순철 ,5,11달 전,건강한 맨발의 숲 황톳길,계족산황톳길,gyejok_mountain
 한지헌 ,5,1년 전,계단 없는 계족산 평지 길을 실컷 걸을 수 있습니다,계족산황톳길,gyejok_mountain
 김장식 ,4,1년 전,높은 산이 아니라서 가족들하고 아니면 친구하고 이야기하면서 걷기에 좋은 거 같습니다,계족산황톳길,gyejok_mountain
 좌충우돌삼남매 ,4,1년 전,아이들하고 등반하기 좋은 곳 황톳길 밟으며 올라가기 좋아요 봄 가을엔 주말마다 작은 행사도 하니 참고하세요,계족산황톳길,gyejok_mountain
 탁관홍 ,5,1년 전,최고여,계족산황톳길,gyejok_mountain
 TJ YANG ,5,1년 전,대전 근교 걷기 좋은 곳,계족산황톳길,gyejok_mountain
 Ryan Kim ,3,1년 전,오붓하게 걷기 좋아요,계족산황톳길,gyejok_mountain
 jae woo an ,3,1년 전,산책하고 컵라면은 꼭 먹으셔요,계족산황톳길,gyejok_mountain
 cheolu jeong ,4,1년 전,지금은 추워서 하지만 황톳길은 우리들 건강에 매우 좋은 전국에서 관광 오는 명소 랍니다,계족산황톳길,gyejok_mountain
 HJ Park ,4,1년 전,대전 여행 중에 이곳의 황톳길을 걸었다,계족산황톳길,gyejok_mountain
 김득원 ,5,1년 전,간단한 하이킹 코스로 좋아요,계족산황톳길,gyejok_mountain
 주복희 ,5,1년 전,흙길이 잘 정비되여 누구나 걸을 수 있어요,계족산황톳길,gyejok_mountain
 이영 ,4,1년 전,대전에 거주하시는 분들이라면 다 아시겠죠 잘 가꿔진 계족산 장동 산림욕장과 함께 있는 산책로에 있는 황톳길입니다 모 기업의 사회적 활동을 위해 꾸민 곳인데 너무 회사의 오너만을 드러내놓고 홍보하는 게 썩 유쾌하지는 않네요 사실 계족산이라는 환경이 있기 때에 황톳길이 의미가 있는 것이지 황톳길만 놓고 보면 의미가 없거든요 숟가락 하나 얹은 건데 너무 생색을 내는 것 같아 불편한 것도 사실입니다 너무 저의 시선이 까칠하지만 그럼에도 발바닥에 착착 감기는 황토의 질감을 느끼면 서 천천히 걷다 보면 마음도 몸도 편안해지네요,계족산황톳길,gyejok_mountain
 밝은세상 ,4,1년 전,자연을 벗하며 거닐 수 있는 곳,계족산황톳길,gyejok_mountain
 Kwangsu Lee ,5,1년 전,산보하기 딱 좋아요,계족산황톳길,gyejok_mountain
 조병원 ,3,1년 전,늦가을 경취도 나름 좋았음,계족산황톳길,gyejok_mountain
 Gregory Hong ,5,1년 전,경치 좋음 등산 난이도 하,계족산황톳길,gyejok_mountain
 장태화 ,5,1년 전,너무 좋은 트래킹 코스 아이들과 여자분들 노인들도 좋아요,계족산황톳길,gyejok_mountain
 seunghee do ,5,1년 전,가족과 함께 산책하기 좋은 곳,계족산황톳길,gyejok_mountain
 편안한 산책- daily walking ,4,1년 전,맨발로 걷기,계족산황톳길,gyejok_mountain
 산보람 ,4,1년 전,황톳길 맨발체험 좋습니다,계족산황톳길,gyejok_mountain
 JI HYOUN Shin ,5,1년 전,월 첫 주말 계족산 황톳길을 조금은 발 시려 울까 망설 이 다가 걸었는데 너무 좋아요 촉감도 좋고 발바닥에 느껴지는 시험이 신발을 신고 난 뒤에도 한참 느껴졌어요 해볼 만한 체험이네요 강추,계족산황톳길,gyejok_mountain
 Rich _Park ,4,1년 전,황톳길을 따라 계족산성까지 올라가는 코스 난이도는 꽤 나 있는 편이였고 계족산성까지 올라가면 장관이네요,계족산황톳길,gyejok_mountain
 Younsoo Kim ,5,1년 전,가족여행 추천,계족산황톳길,gyejok_mountain
 Hui Oh ,5,1년 전,걷고 나면 발 이후 끈 후끈하고 시합니다 중간중간 흙이 적은 부분에서 작은 돌에 상처 안 나게 조심하세요,계족산황톳길,gyejok_mountain
 하늘보기 ,3,1년 전,업체 광고가 눈에 거슬렸습니다,계족산황톳길,gyejok_mountain
 안용식 ,4,1년 전,가족과 나들이 겸 짧은 등산 코스로도 좋을 듯해요,계족산황톳길,gyejok_mountain
 HAHAHA Ha ,4,1년 전,산림욕과 함께 황톳길을 걷는 기분이란,계족산황톳길,gyejok_mountain
 임형준 ,4,1년 전,쉼바로 그곳입니다,계족산황톳길,gyejok_mountain
 김설주 ,5,1년 전,특색 있는 황톳길 그리고 뻔뻔한 클래식 주말의 꿀 조합인 듯,계족산황톳길,gyejok_mountain
 이승주 ,5,1년 전,좋아요,계족산황톳길,gyejok_mountain
 김명희 ,5,1년 전,맨발로 걸을 수 있는 황톳길 아주 좋네요 주말에 가시면 음악회도 즐길 수 있습니다 숲이 우거져 산책하기도 좋고 황톳길을 가다 보면 산성으로도 갈 수 있는 등산로가 있네요,계족산황톳길,gyejok_mountain
 박스테파니 ,5,1년 전,산책길 가기 참 좋습니다 분사량 한 바퀴 돌기 좋네요,계족산황톳길,gyejok_mountain
 김정록 ,5,1년 전,황톳길을 맨발로 걸을 수 잇게 해둬서 좋네요 내려와서 발 씻는 곳도 있고 좋아요,계족산황톳길,gyejok_mountain
 김영임 ,5,1년 전,신 냄새가 좋아요,계족산황톳길,gyejok_mountain
 이상선 ,5,1년 전,비가 온 뒤라서 황톳길이 무척 질퍽했으나 걷기 좋은 길,계족산황톳길,gyejok_mountain
 이상훈 ,5,1년 전,가족과 함께 또는 누구와 함께 해도 좋은 아웃도어 간,계족산황톳길,gyejok_mountain
 이현철 ,4,1년 전,발 씻을 곳이 조금만 더 많았으면 좋겠습니다,계족산황톳길,gyejok_mountain
 이화형 ,4,1년 전,진입부에 황토를 다시 깔아서 모두들 좋아했습니다,계족산황톳길,gyejok_mountain
 tk G ,5,1년 전,황톳길을 맨발로 걸어보면 시해요 꼭 한 맨발로 걸어보시길 바라요 느낌,계족산황톳길,gyejok_mountain
 도재규 ,5,1년 전,좋아 요키로 정도,계족산황톳길,gyejok_mountain
 Mo Jo ,5,1년 전,맨발 황토 길이 유명합니다 순환임도를 걷거나 계족산 산행을 하기에도 좋습니다,계족산황톳길,gyejok_mountain
 임미숙 ,5,1년 전,넘기 하고 힐링 힐링입니다 에너지 받고 갑니다,계족산황톳길,gyejok_mountain
 박원주 ,5,1년 전,좋아요,계족산황톳길,gyejok_mountain
 태환김 ,4,1년 전,좋은,계족산황톳길,gyejok_mountain
 김미희 ,4,1년 전,황토를 가져다 만들어 놓은 황톳길을 맨발로 걸으니 절로 힐링이 되는 듯해요,계족산황톳길,gyejok_mountain
 여황인순 ,5,1년 전,혼자 조용히 산책 너무 좋아요 산책로에 조형물이에요,계족산황톳길,gyejok_mountain
 Yonghui Oh ,5,1년 전,대전에 들르면 맨발 황톳길 체험은 필수입니다 중간에 발 씻을 수 있는 곳도 있으니 수건 하나만 챙겨가면 신발 벗고 손에 들고 황톳길 산책 가능합니 다 추천,계족산황톳길,gyejok_mountain
 이윤호 ,4,1년 전,발바닥이 아팠지만 건강해지는 느낌,계족산황톳길,gyejok_mountain
 eunmi lee ,4,1년 전,숲이 예쁘네요 황톳길은 오르막에서는 미끄러워서 힘듭니다,계족산황톳길,gyejok_mountain
 김kim윤영 younyoung ,4,1년 전,맨발로 진흙길을 하이킹하는 느낌이 너무 좋아요,계족산황톳길,gyejok_mountain
 임진성 ,5,1년 전,지분들에겐 강추 소주는 린을 먹어야겠죠 라인으로 황톳길 만들었으니,계족산황톳길,gyejok_mountain
 쿵푸듀공 ,5,1년 전,황톳길 걷기 색다르고 재미있었던 경험 추천드려요,계족산황톳길,gyejok_mountain
 김jj ,5,1년 전,건강짱,계족산황톳길,gyejok_mountain
 Jina Lee ,5,1년 전,힐링 힐링 수건 하나 챙겨가면 좋아요,계족산황톳길,gyejok_mountain
 Juno Seo ,5,1년 전,질 좋은 황토맨 발 걷기 최고의 장소,계족산황톳길,gyejok_mountain
 하이클라라 ,4,1년 전,맨발로 황톳길 걷는 게 재밌음 힘들지 않게 걸으면 산림욕을 즐길 수 있어 좋았음,계족산황톳길,gyejok_mountain
 Kei Do ,5,1년 전,여기 진짜 강추 선선할 때 나들이하게 좋음 힐링 됨,계족산황톳길,gyejok_mountain
 Soo-Eun Kim ,3,1년 전,비 온 뒤에는 미끄러우니 조심해야 합니다,계족산황톳길,gyejok_mountain
 장숙연2 ,5,2년 전,어비가 내려서 조금 질퍽했지만 좋았어요 선양호 주라는 곳에서 관리하는데 정말 고맙고 감사했어요,계족산황톳길,gyejok_mountain
 dk ,4,2년 전,건강한 길,계족산황톳길,gyejok_mountain
 Chris Myung ,4,2년 전,걷기 좋은 길입니다,계족산황톳길,gyejok_mountain
 Sien Lee ,5,2년 전,맨발로 황톳길 꼭 걸어보세요 포근한 가을 날씨에 갔는데 맨발로 걷기엔 시리도록 차갑고 떨어진 낙엽들이 발을 찔러댔음에도 불구하고 너무 즐거운 경험이었어요 여름에 더위를 식히러 많이들 가신다는 데 가을은 단풍과 함께 색다른 느낌이었어요 나무 계단을 올라갈 때에는 낙엽들이 폭신폭신하게 발에 닿는 느낌이 좋아서 힘든 줄 모르고 계족산성까지 올랐네요 두 시간 정도로 끝내려던 산책이 다섯 시간으로 늘었다는 것은 쉿만 발로 걷고 다음날 다리 아프지나 않을까 싶었지만 너무나도 개운하게 아침을 맞아 다시 한 반 해버렸어요 이젠 더 이상 대전에 살지 않지만 기회가 되면 지인들과 다시 찾고 싶은 곳이에요,계족산황톳길,gyejok_mountain
 최후림 ,4,2년 전,지친 마음과 발을 위한 치유의 숲길 주변보다도 이상서 늘 맥키스의 노고에 감사드리고 싶은 곳,계족산황톳길,gyejok_mountain
 박상섭 ,3,2일 전,대덕구 방면 시민들의 휴식 트레킹 가벼운 등반 특히 임도가 있어서 어르신들도 휘턴 치트 가득한 산길을 걷기 좋아요,계족산(봉우리읍내동),gyejok_mountain
 양종훈 ,5,6일 전,황톳길도 좋지만 등산로가 참 잘 되어 있어서 좋았습니다,계족산(봉우리읍내동),gyejok_mountain
 김순옥 ,2,3달 전,그저,계족산(봉우리읍내동),gyejok_mountain
 문성훈 ,4,1년 전,대전 최고의 명산 황톳길을 걸으면 피로가 풀립니다,계족산(봉우리읍내동),gyejok_mountain
 youngoh cho ,3,1년 전,대전시민의 휴식처,계족산(봉우리읍내동),gyejok_mountain
 지름동자 ,2,1년 전,누가 조상을 이런 꼭대기에 모셨을까,계족산(봉우리읍내동),gyejok_mountain
 Yim daria ,3,1년 전,맨발로 황톳길을 걷는 새로운 경험,계족산(봉우리읍내동),gyejok_mountain
 산길 ,5,2년 전,비교적 편안한 흙산이고 요 황톳길 맨발 걷기 조격이지요 아마도요 부담 없는 힐링 산행 굿입니다,계족산(봉우리읍내동),gyejok_mountain
 밝은세상 ,4,2년 전,건강을 배려한 황톳길,계족산(봉우리읍내동),gyejok_mountain
 길배움의 ,4,2년 전,걷기 좋은 트레킹 코스를 간직한 대전시,계족산(봉우리읍내동),gyejok_mountain
 박삼룡 ,5,2년 전,처음 만 고생하면 평지처럼 등산하기 편한 곳 황톳길 완주하기를 강력 추천 뒤쪽으로 반대로 돌면서 저 바위에서 능선을 타고 산성 정상을 거쳐 등반을 끝내면 시간이 정도 걸림 아주 전망 좋은 훌륭한 등산 코스임,계족산(봉우리읍내동),gyejok_mountain
 한은주 ,5,2년 전,푸른 나무들과 봉황성 계족산성 자연의 선물입니다 우리 몸에 유익한 것만 주는 산입니다 신선한 기와 힐링하고 가세 요 건강해집니다,계족산(봉우리읍내동),gyejok_mountain
 임상돈 ,4,2년 전,대전에서 트래킹 하기 좋은 산입니다,계족산(봉우리읍내동),gyejok_mountain
 peter Gwak ,3,2년 전,계족산 봉황산으로 불렸다고도 하는군 요계족산 황톳길로 유명한데 봉황이 있는 동상과는 반대쪽에 있군요,계족산(봉우리읍내동),gyejok_mountain
 박희승 ,3,2년 전,산정산은 미흡하나 계족산성과 다양한 루트 오르기 쉬움이 만회,계족산(봉우리읍내동),gyejok_mountain
 y t yoon ,5,2년 전,잘 정비되어 있는 도로와 가로등과 화장실 등 쉽고 편하게 등산을 할 수 있게 되어 있어 좋았습니다,계족산(봉우리읍내동),gyejok_mountain
 인산전 ,5,2년 전,새해 일출 보기 가까운 장소,계족산(봉우리읍내동),gyejok_mountain
 WY Han ,5,2년 전,대전 시내 북쪽에 우뚝 서 있는 계족산은 정상에 오르면 시정이 좋은 날에는 서쪽으로는 계룡산과 갑하산 남쪽으로 가까이는 보산 식장산 멀리는 서대산까지도 보입니다 동서남북 방향으로서 모두 등산로가 나 있어서 어느 방향에서도 쉽게 접근이 가능합니다 또한 계족산성을 중심으로 장동 휴양림과 맨발로 걷는 황토 둘레길이 있어서 대전시민들이 즐겨 찾는 휴식처이기도 합니다,계족산(봉우리읍내동),gyejok_mountain
 소울 ,1,2년 전,애벌레가 너무 많아서 가기 싫다,계족산(봉우리읍내동),gyejok_mountain
 Thomas Kim ,3,3년 전,산책으로 부담 없이 갈 수 있는 곳,계족산(봉우리읍내동),gyejok_mountain
 홍종상 ,4,3년 전,맨발로 걷는 황톳길이 있는 대전 인근의 산입니다 친근한 도심 속 산이라서 대전시민들이 많이 찾는 편입니다 장동산림욕장 쪽 입구도 있고 중간 산자락부터 대전 둘레길을 걸을 수 있는 접근로도 있습니다 산책로 정비도 잘되어 있어서 아이들도 쉽게 다닐 수 있는 코스가 많네요 가족 단위 트래킹 코스로 추천합니다,계족산(봉우리읍내동),gyejok_mountain
 이해일 ,5,3년 전,황톳길과 계족산성의 시한 조망과 뻔뻔 오페 라연,계족산(봉우리읍내동),gyejok_mountain
 TaeBari_79 태바리 Kim ,5,1달 전,좋아요,계족산성,gyejok_mountain
 JUJU YU ,4,1달 전,코스도 힘들지 않고 길도 좋고 주말에 운동 삼아가기 좋다,계족산성,gyejok_mountain
 권세황 ,4,2달 전,멋져요,계족산성,gyejok_mountain
 름구 ,5,2달 전,좋아요,계족산성,gyejok_mountain
 오동통통 ,5,3달 전,길도 넓고 마지막 계단이 정말 힘들지만 가기 좋은 곳이에요 멀리 대청호도 보이고 산성의 돌담이 정말 멋진 곳이에요,계족산성,gyejok_mountain
 고길동 ,5,3달 전,아주 좋아요,계족산성,gyejok_mountain
 사이람 ,5,3달 전,대전시 전경과 대청호를 조망할 수 있습니다,계족산성,gyejok_mountain
 Byeong Ho Byeon ,3,3달 전,보통,계족산성,gyejok_mountain
 개굴개굴 ,5,4달 전,너무 좋아요,계족산성,gyejok_mountain
 럽럽미니 ,4,4달 전,마스크 쓰고 산에 가기란 너무 힘들었다 정상에서 바라본 모습은 멋지다,계족산성,gyejok_mountain
 Gunjae Lee ,5,4달 전,초보자도 다녀올 정도로 괜찮음,계족산성,gyejok_mountain
 이은아 ,5,4달 전,연월일 한파가 주춤할 때 가볍게 산책하듯 다녀온 곳입니다,계족산성,gyejok_mountain
 김영주 ,5,4달 전,눈 온 지 며칠 돼서 눈꽃은 못 봤지만 시멋진 풍광과 아늑한 계족산의 눈길은 짱입니다,계족산성,gyejok_mountain
 jeong seokho ,4,4달 전,걷기 좋아요,계족산성,gyejok_mountain
 관리하자 ,5,4달 전,경치 좋아요,계족산성,gyejok_mountain
 육근우 ,3,4달 전,사중,계족산성,gyejok_mountain
 TJ YANG ,5,4달 전,대전 근교이며 황톳길이 조성되어 있음,계족산성,gyejok_mountain
 곽장순 ,5,5달 전,사랑하는 이쁜이들 계족산성에서 바라보이는 저 높은 하늘 울 친구들이 뽀,계족산성,gyejok_mountain
 이영호 ,5,6달 전,간단한 하이킹 좋아요,계족산성,gyejok_mountain
 大山起養 ,5,6달 전,신탄진 장동에서 올라가서 계족산성 위에서 주변을 둘러보면 신탄진 시 내부터 주변이다 보이네요 동쪽으로 보면 대청호도 보입니다,계족산성,gyejok_mountain
 dumb king ,5,6달 전,항상 좋아요,계족산성,gyejok_mountain
 jaehan chung ,5,6달 전,대전 시내 대청호가 한눈에 내려다보이는 전망이 최고입니다,계족산성,gyejok_mountain
 YC CHOI ,5,6달 전,평일 가을 풍광을 즐기며 시간 정도 걸어 산성에 올라 대전 시내와 낙조를 보니 짱입니다,계족산성,gyejok_mountain
 김은아 ,5,6달 전,굿 어렵지 않아요,계족산성,gyejok_mountain
 김현호 ,5,6달 전,숲 해설가들의 노력이 엿보이는 곳,계족산성,gyejok_mountain
 최현태 ,5,6달 전,난이도하 경치 굿,계족산성,gyejok_mountain
 Lee반야 ,5,6달 전,대전 시내와 대청호까지 먼 산까지 다 볼 수 있는 곳,계족산성,gyejok_mountain
 홍광진 ,5,6달 전,대전 시내의 접근성이 용이하고 산림욕과 황톳길 맨발 걷기를 할 수 있는 아담한 산으로 시간 시간 여유 있는 만큼 즐길 수 있어요,계족산성,gyejok_mountain
 현종숙 ,5,6달 전,입구가 여기저기 많은데 밭에서 나는 야채를 무인으로 파는 곳이 있어 좋아요,계족산성,gyejok_mountain
 sh lee ,4,7달 전,가볍게 산책할 만해요,계족산성,gyejok_mountain
 김영길 ,5,7달 전,계족산을 사랑합니다 진흙길 걷기는 적극 추천합니다,계족산성,gyejok_mountain
 정태균 ,4,7달 전,황톳길 맨발 산책길,계족산성,gyejok_mountain
 홍화숙 ,5,7달 전,대전 시내를 한눈에 볼 수 있는 뷰가 뛰어난 장소 도시락 먹기 좋아요,계족산성,gyejok_mountain
 김정욱 ,4,7달 전,기가 너무 좋아서 좋고요 경치도 좋네요,계족산성,gyejok_mountain
 YoonSik Lee ,5,7달 전,살려줘,계족산성,gyejok_mountain
 in-koo lee ,5,7달 전,기 좋고 황톳길도 있어 맨발로 걸어도 좋아요 장동 산림욕장 쪽으로 가시면 쉽게 산책 수준으로 즐길 수 있답니다,계족산성,gyejok_mountain
 jaeheui you ,5,7달 전,동네 한 바퀴,계족산성,gyejok_mountain
 장안나 ,5,8달 전,짱 계족산 정상석이 산성에 없는 건 황당하지만 경치가 짱,계족산성,gyejok_mountain
 Ellie Kim ,5,8달 전,대전에서 조금 빡세게 운동할 수 있고 코스도 다양한 산입니다,계족산성,gyejok_mountain
 Robert Helvie ,4,9달 전,걷기 좋은 곳 봄과 가을이 아마도 가장 좋은 시기이지만 더위와 습도 또는 추위에 대처할 수 있다면 여전히 좋습니다 트레일은 모두 나무 그늘에 가려져 있습니다 당신이 그렇게 하고 싶다면 맨발로 걷기 위해 일반적으로 물을 뿌려주는 진흙길이 있습니다,계족산성,gyejok_mountain
 허현강 ,5,9달 전,굿,계족산성,gyejok_mountain
 joshua5504 ,4,9달 전,계단으로 올라가다가 힘들어 죽는 줄 알았다,계족산성,gyejok_mountain
 권태종 ,5,9달 전,좋아요,계족산성,gyejok_mountain
 kimds1894 ,5,9달 전,정말 힐링했습니다,계족산성,gyejok_mountain
 배태성 ,4,9달 전,계족산성 성산동 황정 코스로 격일 산행을 하는데 좋은 코스입니다,계족산성,gyejok_mountain
 임종성 ,5,10달 전,만만하게 봤다가 큰 코 다칠 뻔한 곳,계족산성,gyejok_mountain
 구름사탕 ,5,10달 전,등산코스로 좋아요,계족산성,gyejok_mountain
 Cheolwoo Kim ,5,10달 전,최고의 힐링 코스만 발 황톳길 트레킹은 세계 최고,계족산성,gyejok_mountain
 서정호 ,4,10달 전,멋든 대전 시내 조망과 멀리 대청호까지,계족산성,gyejok_mountain
 한기은 ,5,11달 전,집에서 가깝고 편안하게 산책을 겸한 등산을 무리 없이 할 수 있어 좋다 한 가지 추가한다면 황톳길에 황토가 길 밖으로 허실되는 분량을 아끼자면 도로 바깥쪽에 경계석을 놓으면 좋겠다는 생각,계족산성,gyejok_mountain
 MINAHMINA ,5,11달 전,황톳길 걷기는 진짜 최고,계족산성,gyejok_mountain
 꿈꾸지마 ,4,11달 전,걷기 좋은 산,계족산성,gyejok_mountain
 이경우 ,5,1년 전,비가 온 후의 산행이라 선지 땀이 많이 났지만 상쾌한 기와 깨끗한 시야가 인상적이었습니다,계족산성,gyejok_mountain
 이영애 ,3,1년 전,대 전광 시방의 해입니다 계족산성 황톳길의 색다른 자연경관이 남녀노소 건강 걷기 좋은 산책로가 잘 정비되어 있습니다 대전시를 한눈에 볼 수 있어 좋습니다 산새소리에 황톳길을 다람쥐와 함께 오솔길 걷는 코스도 있고요 생각보다 깨끗한 자연 정취가 흠뻑 느껴진답니다 숲길을 걸을 때마다 들리는 산새소리는 청아하고 맑습니다,계족산성,gyejok_mountain
 권동호 ,4,1년 전,초입은 급경사가 파름 등산 트레킹 남녀노소 많이 이용 경치 좋음,계족산성,gyejok_mountain
